,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
46,40.38,0.2325,0.001656,655.4,0.001659,0.06316,0.07593,75.54,361.6,9.456,6.622,4.109,5.875,2.686,3.21,2.869,3.177,3.638,3.422,3.923,3.527,0.4429,0.3712,0.3324,0.2887,0.1675,0.2206,0.1903,0.1765,0.1366,0.0,0.1394,39.21,1937.0,191700.0,30970000.0,30.22,0.1778,0.0008104,1427.0,0.001799,0.07073,0.5139,62.49,-299.4,3.047,-0.065,-1.549,-0.5499,-1.006,-2.193,-1.999,-1.302,-2.862,-1.436,-3.47,-1.656,-0.686,0.4091,-0.0605,0.03793,0.08619,-0.02428,0.01852,0.1115,0.05541,0.0,0.1523,51.83,2776.0,202500.0,45850000.0,0.35479158,0.3509512,0.37733567,0.3779921,0.35758466,0.35448724,0.3618784,0.36228868,0.39917228,0.3984978,0.4469104,0.42212382
47,27.06,0.1656,0.0008007,783.8,0.001262,0.04859,0.1353,51.6,447.7,8.233,7.566,5.908,5.414,2.583,3.889,2.741,3.437,4.41,3.817,3.354,2.955,0.4398,0.3299,0.2913,0.288,0.2255,0.215,0.1848,0.1971,0.1487,0.0,0.1035,33.07,1698.0,142300.0,26050000.0,20.42,0.1253,0.000337,1159.0,0.001021,0.03982,0.628,41.43,-454.7,2.363,0.8133,-1.275,-1.979,0.2448,-2.518,-0.9583,0.05319,-3.888,-1.583,-3.319,-0.2948,-0.6185,0.378,-0.1702,0.1191,0.04105,-0.03446,0.04281,0.1171,0.07191,0.0,0.0826,38.03,1934.0,143700.0,27880000.0,0.4376422,0.5257866,0.4859532,0.40572992,0.3028367,0.2527067,0.2285316,0.2446373,0.2973494,0.33344015,0.31922075,0.34980336
48,6.721,0.06629,0.0006298,215.9,0.0009621,0.03666,0.03427,18.85,82.9,3.666,2.248,1.776,1.681,1.876,1.724,1.668,1.536,1.408,1.418,1.544,1.302,0.0901,0.3252,0.1667,0.1046,0.1043,0.08746,0.0765,0.0873,0.07625,0.0,0.08757,16.45,1514.0,111500.0,22510000.0,11.69,0.0614,0.0003717,1660.0,0.002063,0.08165,0.5811,34.64,-126.8,11.05,3.727,1.07,0.2678,-0.3186,0.1268,1.565,1.555,0.2753,0.257,-0.6625,-0.4842,-0.9599,0.3221,0.005572,0.1459,0.06315,0.06888,0.0332,0.05274,0.06976,0.0,0.1882,41.61,3114.0,302100.0,54930000.0,0.5169145,0.49010712,0.50090307,0.53754836,0.6016453,0.65784293,0.7559733,0.8826756,0.7892858,0.71103895,0.60536265,0.55079484
49,4.776,0.02943,0.001332,190.9,0.001154,0.04372,0.04542,16.81,50.29,3.464,2.686,2.084,1.786,1.779,1.634,1.494,1.647,1.46,1.386,1.382,1.286,0.05335,0.3187,0.1696,0.1002,0.08024,0.07681,0.06843,0.07284,0.07257,0.0,0.0945,16.33,1522.0,102200.0,21520000.0,8.968,0.04267,0.0007225,1627.0,0.003415,0.1348,0.5247,27.04,-116.4,11.42,4.876,0.8649,0.1568,0.2135,0.4814,1.533,1.281,0.5261,0.1403,-0.4286,-0.3296,-0.9738,0.2805,0.03663,0.1504,0.07281,0.094,0.05731,0.04556,0.04648,0.0,0.2801,38.17,3086.0,315700.0,57630000.0,0.6730728,0.6521325,0.66965306,0.70225585,0.7335068,0.7597957,0.80549246,0.8338119,0.71376354,0.6511823,0.6298998,0.64724404
50,4.186,0.02754,0.001547,195.2,0.0009909,0.0341,0.03343,15.22,50.32,3.488,2.624,1.975,1.523,1.486,1.617,1.501,1.622,1.584,1.209,1.221,1.147,0.05154,0.3054,0.1436,0.09129,0.07649,0.07166,0.06851,0.07788,0.07114,0.0,0.08641,14.71,1457.0,111600.0,22510000.0,8.036,0.04396,0.0009233,1601.0,0.003997,0.1567,0.5058,25.01,-112.8,12.36,4.353,1.265,0.6114,0.6112,0.316,1.494,0.8115,-0.4499,-0.2909,-0.6929,0.2357,-0.9789,0.3466,0.06824,0.1526,0.07005,0.07172,0.05295,0.02961,0.01678,0.0,0.3276,34.38,2785.0,301600.0,54330000.0,0.70256376,0.79547447,0.8230132,0.78740215,0.75688833,0.7363371,0.73378253,0.7092972,0.6492871,0.61999255,0.60886335,0.64742285
51,3.882,0.02323,0.001138,200.6,0.001021,0.03497,0.03156,14.36,50.04,4.075,2.7,2.487,1.845,1.642,1.577,1.494,1.742,1.405,1.375,1.225,1.132,0.05127,0.3349,0.1742,0.1049,0.07957,0.07271,0.06472,0.07401,0.06435,0.0,0.09065,16.76,1751.0,154700.0,30870000.0,7.202,0.03659,0.0007851,1596.0,0.003778,0.1452,0.4992,22.21,-118.8,12.98,6.121,2.819,0.5245,0.04255,-0.4751,0.5654,0.6996,-0.2344,-0.2288,-0.7108,0.2885,-0.9809,0.3287,0.05153,0.1423,0.09885,0.09444,0.07935,0.06463,0.05073,0.0,0.2857,31.35,2515.0,262700.0,47340000.0,0.76228046,0.8085274,0.8692716,0.82559055,0.7453655,0.68399286,0.65737504,0.60977286,0.5706319,0.5741937,0.61612904,0.7089371
52,6.802,0.06831,0.0006715,213.2,0.0009817,0.03727,0.03434,18.19,82.93,3.676,2.252,1.758,1.698,1.877,1.708,1.677,1.526,1.407,1.408,1.539,1.317,0.0904,0.3252,0.1657,0.1045,0.1042,0.08663,0.07666,0.08701,0.07447,0.0,0.08904,16.48,1518.0,111900.0,22620000.0,11.69,0.06128,0.0003878,1659.0,0.002098,0.083,0.5802,34.39,-126.5,11.07,3.731,1.054,0.297,-0.3185,0.1105,1.563,1.561,0.2657,0.2599,-0.6626,-0.4879,-0.96,0.3239,0.005708,0.1451,0.06483,0.06888,0.03282,0.05237,0.06954,0.0,0.1913,41.59,3113.0,302100.0,54940000.0,0.51646125,0.49032667,0.50208604,0.5392333,0.6034335,0.6593794,0.75829995,0.8827439,0.78869164,0.71056664,0.60463834,0.5504891
53,4.997,0.04032,0.001339,188.3,0.001169,0.04426,0.04308,16.82,50.24,3.461,2.654,2.076,1.784,1.79,1.637,1.484,1.64,1.472,1.401,1.384,1.276,0.05384,0.3196,0.1698,0.09851,0.08138,0.07813,0.06805,0.07375,0.07444,0.0,0.09571,16.45,1528.0,102400.0,21550000.0,9.009,0.04367,0.0007453,1617.0,0.003464,0.1368,0.5242,27.19,-116.0,11.41,4.885,0.8881,0.1517,0.2139,0.4749,1.513,1.307,0.5086,0.1437,-0.4165,-0.3483,-0.9736,0.2785,0.03613,0.1518,0.07149,0.09308,0.0577,0.04619,0.0463,0.0,0.2843,38.27,3094.0,315600.0,57680000.0,0.6726724,0.6521359,0.66841304,0.7016519,0.7319879,0.75886,0.8025181,0.8353658,0.7165615,0.65193105,0.6289503,0.64520115
54,4.12,0.0286,0.001589,196.5,0.001006,0.03474,0.02865,14.74,50.37,3.496,2.603,1.97,1.518,1.508,1.613,1.489,1.633,1.583,1.228,1.228,1.121,0.05137,0.3055,0.1438,0.09299,0.07632,0.07158,0.06579,0.07631,0.07089,0.0,0.08735,14.65,1454.0,112300.0,22630000.0,8.011,0.044,0.0009485,1605.0,0.004056,0.159,0.5032,24.93,-112.4,12.36,4.342,1.265,0.6026,0.6209,0.3132,1.491,0.8225,-0.469,-0.2668,-0.7032,0.235,-0.9789,0.3456,0.06784,0.152,0.07062,0.07222,0.05369,0.02847,0.01621,0.0,0.3324,34.37,2786.0,302200.0,54430000.0,0.7073354,0.79907584,0.8231138,0.78265774,0.7553197,0.7348578,0.7347067,0.7048115,0.6471564,0.6179608,0.6100782,0.6525035
55,11.49,0.1044,0.001454,195.8,0.001098,0.03575,0.04481,28.68,50.08,3.624,2.941,2.394,2.358,1.643,1.661,1.679,1.696,1.418,1.547,1.444,1.219,0.1055,0.3279,0.2162,0.142,0.1077,0.1083,0.0997,0.1344,0.08277,0.0,0.1039,20.76,1673.0,148100.0,24410000.0,10.32,0.05946,0.001265,1603.0,0.004391,0.1715,0.4919,31.98,-111.4,11.98,6.062,1.365,1.158,-0.2073,-0.1428,0.8959,0.2359,0.0423,-0.3051,-0.5527,0.1449,-0.9592,0.1427,0.07967,0.1447,0.07674,0.09621,0.07829,0.01651,0.02683,0.0,0.3759,43.03,3758.0,374400.0,72350000.0,0.6982045,0.7268107,0.7918338,0.80787313,0.7734898,0.73159224,0.6896503,0.66032237,0.59970516,0.5796294,0.59863234,0.6439593
56,11.66,0.07215,6.627e-08,623.0,8.012e-06,0.0002992,0.4042,15.92,362.7,4.341,2.938,2.582,1.094,2.509,3.809,2.064,1.732,1.481,1.053,1.224,0.9173,0.3898,0.2938,0.118,0.1081,0.08688,0.06377,0.04735,0.05161,0.05928,0.0,0.0004582,20.93,1318.0,125500.0,22870000.0,4.926,0.0278,1.428e-08,318.2,2.47e-06,9.463e-05,0.4456,7.36,-958.7,1.749,-0.8592,-0.8994,0.01193,-1.093,-1.776,-0.9147,0.1148,0.01177,-0.2236,0.1145,0.1881,-0.204,0.1361,0.03801,0.006225,-0.003984,-0.006919,-0.002644,0.007432,0.01353,0.0,0.0001474,9.989,608.7,61940.0,11350000.0,0.33183032,0.3363725,0.35453418,0.3541734,0.36127084,0.38979444,0.38531163,0.40569624,0.41210324,0.41384187,0.36926332,0.34393665
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1150.0,-8.527e-14,2.842e-14,-8.527e-14,5.684e-14,1.35e-13,9.948e-14,-8.527e-14,1.492e-13,-1.563e-13,-2.132e-14,-4.69e-13,8.527e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03559797,0.03216064,0.029097382,0.028927345,0.030797977,0.034843594,0.036212653,0.040577393,0.042470902,0.042702448,0.03847913,0.036289718
58,4.065,0.02674,4.741e-07,311.9,1.657e-05,0.0005932,0.4296,2.761,184.6,3.758,2.356,1.088,0.6532,0.4903,0.3558,0.6239,0.7779,0.9276,0.636,0.3573,0.2953,0.2071,0.1042,0.06967,0.05,0.03581,0.02936,0.02783,0.01946,0.019,0.0,0.0006008,9.624,746.6,72450.0,13720000.0,0.6639,0.003724,3.589e-08,65.68,1.959e-06,7.238e-05,0.3062,0.5508,-1108.0,0.7075,0.4118,0.1506,0.05303,0.0328,0.0002446,-0.06275,-0.1133,-0.1624,-0.08853,-0.05731,0.01114,-0.04669,0.01774,0.0137,0.008843,0.007122,0.006018,0.004055,0.00339,0.003078,0.0,7.153e-05,1.765,136.7,14180.0,2705000.0,0.15339203,0.15951677,0.16560839,0.16005972,0.13698255,0.120634414,0.10139871,0.09300583,0.09045109,0.093162656,0.100621566,0.12498056
59,47.19,0.2605,0.0004469,824.1,0.001573,0.06013,0.2373,91.54,475.4,10.76,5.343,3.837,5.114,2.417,2.155,2.39,2.087,1.813,2.326,1.603,1.844,0.5143,0.2673,0.2262,0.1824,0.1614,0.1564,0.1495,0.176,0.1198,0.0,0.1255,47.28,2469.0,267700.0,44500000.0,25.52,0.1407,0.0001505,1120.0,0.001421,0.05566,0.4146,54.0,-488.3,6.153,3.326,-0.9233,2.545,-1.013,1.016,1.614,-1.069,0.8838,-0.1362,0.04515,-0.4474,-0.4847,0.0768,0.07143,0.1078,0.03309,0.06318,0.03539,-0.01969,-0.01841,0.0,0.1154,46.75,3023.0,231200.0,52240000.0,0.37527385,0.4091743,0.4404946,0.4790698,0.5380628,0.5428822,0.5160404,0.46628702,0.40550983,0.37607557,0.38013682,0.37836576
60,8.764,0.07031,0.001802,238.1,0.001498,0.05308,0.04601,19.18,90.97,9.637,6.48,4.238,3.684,3.106,3.226,2.677,2.613,1.969,2.085,2.041,2.14,0.08967,0.3757,0.2321,0.1735,0.1478,0.1398,0.1255,0.09958,0.09058,0.0,0.1427,21.73,1958.0,180600.0,34810000.0,8.046,0.04627,0.001175,1590.0,0.00326,0.1258,0.4962,24.06,-157.3,15.35,9.581,1.683,3.98,1.526,-1.08,0.5028,-1.643,-0.6857,-0.1341,-0.7557,-0.1356,-0.9695,0.1714,0.1786,0.1386,0.1011,0.1164,0.07601,0.05493,0.05599,0.0,0.2281,32.1,3012.0,347800.0,67360000.0,0.69950795,0.7116896,0.73887324,0.768197,0.7748307,0.76073104,0.7195672,0.7117621,0.7139265,0.7220082,0.6871518,0.66480714
61,8.203,0.07951,0.001679,225.4,0.00117,0.03883,0.02751,21.54,52.71,4.745,5.052,2.513,2.97,2.517,2.498,1.864,1.967,2.127,1.968,1.974,1.656,0.06781,0.3626,0.2795,0.1783,0.1333,0.1176,0.1076,0.09162,0.08422,0.0,0.1269,19.31,1874.0,167500.0,33590000.0,10.14,0.06029,0.001499,1625.0,0.003892,0.1519,0.5301,33.25,-116.9,9.842,5.935,4.25,-0.1553,0.1464,-0.8064,0.1639,-1.155,-0.4774,-0.3135,-0.4757,-1.605,-0.9638,0.287,-0.04574,0.02175,0.0813,0.08388,0.05244,0.06078,0.05124,0.0,0.3359,37.44,2977.0,297300.0,56310000.0,0.6548946,0.71433896,0.7758369,0.70909965,0.67326975,0.63818276,0.68463373,0.73478734,0.77117115,0.7406832,0.65922636,0.66123563
62,4.523,0.03798,0.00151,231.9,0.001129,0.0372,0.02459,16.47,51.74,5.575,3.62,3.134,3.346,2.085,2.229,2.278,2.091,2.042,1.684,1.789,1.786,0.05216,0.3463,0.2626,0.1766,0.1396,0.1205,0.1056,0.08257,0.08766,0.0,0.1266,16.65,1755.0,172900.0,34060000.0,6.929,0.03727,0.001418,1631.0,0.003886,0.1518,0.5258,24.31,-125.9,11.14,6.458,6.611,-1.037,0.987,0.8158,1.194,-1.025,-0.00775,-0.9627,-1.532,-1.126,-0.9793,0.288,0.05301,-0.01632,0.04782,0.1235,0.08631,0.09338,0.07115,0.0,0.2878,30.54,2623.0,299400.0,56560000.0,0.73250055,0.72598237,0.74813104,0.7711568,0.75805444,0.73932076,0.7130761,0.7196793,0.7359852,0.75240374,0.72405607,0.70106524
63,9.7,0.1115,0.001397,216.4,0.001147,0.03741,0.03084,27.11,51.04,3.655,2.629,2.328,2.229,2.037,2.182,1.627,1.605,1.453,1.42,1.615,1.456,0.08344,0.3334,0.2925,0.1871,0.139,0.1347,0.1229,0.09729,0.0955,0.0,0.1229,20.36,1784.0,135200.0,29010000.0,13.24,0.09022,0.001354,1651.0,0.003723,0.1503,0.5284,46.63,-108.1,5.083,4.557,5.236,-0.293,0.6737,-0.1127,1.195,-0.5517,0.778,0.1893,-0.833,-1.905,-0.9403,0.3016,-0.2437,-0.08803,0.01178,0.02125,-0.0139,0.02715,0.03969,0.0,0.373,45.02,3187.0,266300.0,52120000.0,0.64277965,0.65746117,0.7362886,0.7227259,0.7957644,0.7771745,0.8025211,0.77488834,0.77666044,0.81008494,0.7145767,0.6644815
64,18.06,0.1747,0.002329,218.8,0.001452,0.05059,0.03727,40.78,84.08,4.719,5.497,3.545,3.422,2.342,2.346,2.079,2.276,1.854,1.855,1.821,1.919,0.1577,0.4051,0.2381,0.1637,0.1499,0.142,0.1629,0.1452,0.1053,0.0,0.1717,25.88,1880.0,193500.0,26460000.0,13.97,0.0922,0.002123,1574.0,0.004612,0.1814,0.4665,40.11,-118.6,10.14,6.747,2.988,1.258,0.4793,-0.5636,-0.3761,-0.5221,-0.9378,0.1275,-1.388,-0.5833,-0.9333,0.1311,0.1069,0.04205,0.04591,0.08066,0.07044,0.08188,0.04679,0.0,0.4126,46.14,4021.0,383100.0,80730000.0,0.6607446,0.6372881,0.6153725,0.6360855,0.65934056,0.6527792,0.61856055,0.606497,0.62432027,0.67401606,0.6496891,0.6336546
65,13.65,0.1402,0.002333,214.6,0.001379,0.04769,0.02618,32.4,52.63,4.095,4.561,2.312,2.903,2.383,2.374,1.808,1.967,1.971,2.093,1.856,1.505,0.1207,0.3536,0.2333,0.1695,0.1308,0.1157,0.11,0.1013,0.08471,0.0,0.188,21.83,1712.0,142200.0,24580000.0,12.72,0.08398,0.002459,1595.0,0.004788,0.1895,0.4941,39.21,-108.9,8.889,5.943,3.31,0.02502,0.01208,-0.3882,-0.214,-0.9088,-0.6573,-0.2662,-1.242,-1.481,-0.9448,0.2101,0.02621,0.0115,0.08435,0.07746,0.07088,0.06127,0.03817,0.0,0.4562,44.09,3629.0,351200.0,69630000.0,0.6595238,0.63488984,0.6812932,0.67451566,0.62575847,0.5933126,0.5890987,0.65542954,0.708354,0.76211333,0.7030325,0.6605321
66,7.295,0.08148,0.002105,206.5,0.001294,0.04317,0.0302,21.24,51.81,4.551,3.749,2.955,2.892,1.85,2.056,1.968,1.789,1.896,1.736,1.74,1.477,0.06621,0.3108,0.242,0.1685,0.1506,0.1182,0.12,0.1084,0.09513,0.0,0.1598,17.54,1464.0,130200.0,22990000.0,9.471,0.05787,0.002395,1580.0,0.00493,0.1947,0.4994,31.17,-111.1,9.212,6.073,4.813,-0.2723,0.1076,0.6027,0.4186,-0.6037,-0.298,-0.1399,-1.77,-0.4997,-0.9672,0.2574,0.05961,-0.003733,0.01963,0.07724,0.0764,0.06951,0.05651,0.0,0.429,39.23,3336.0,356700.0,68370000.0,0.67234105,0.6730471,0.7199282,0.7329788,0.7405865,0.70967203,0.6895272,0.6925642,0.70443964,0.6749742,0.65398794,0.6782628
