dataset,sources,accuracy,ID,Seed,Parameters
MirexLike_Cluster,Instrumental,0.32098765432098764,71,70,144
MirexLike_Cluster,Instrumental,0.32098765432098764,72,70,145
MirexLike_Cluster,Instrumental + Instrumental,0.32098765432098764,71,70,146
MirexLike_Cluster,Instrumental + Instrumental,0.3333333333333333,72,70,147
MirexLike_Cluster,Instrumental + Mixed,0.3765432098765432,71,70,148
MirexLike_Cluster,Instrumental + Mixed,0.3765432098765432,72,70,149
MirexLike_Cluster,Instrumental + Vocals,0.3271604938271605,71,70,150
MirexLike_Cluster,Instrumental + Vocals,0.35802469135802467,72,70,151
MirexLike_Cluster,Mixed,0.3395061728395062,71,70,152
MirexLike_Cluster,Mixed,0.3395061728395062,72,70,153
MirexLike_Cluster,Mixed + Mixed,0.3395061728395062,71,70,154
MirexLike_Cluster,Mixed + Mixed,0.3395061728395062,72,70,155
MirexLike_Cluster,Mixed + Vocals,0.36419753086419754,71,70,156
MirexLike_Cluster,Mixed + Vocals,0.3765432098765432,72,70,157
MirexLike_Cluster,Vocals,0.35185185185185186,71,70,158
MirexLike_Cluster,Vocals,0.3333333333333333,72,70,159
MirexLike_Cluster,Vocals + Vocals,0.3888888888888889,71,70,160
MirexLike_Cluster,Vocals + Vocals,0.3950617283950617,72,70,161
MirexLike_Cluster,Instrumental,0.32098765432098764,73,70,162
MirexLike_Cluster,Instrumental,0.3395061728395062,74,70,163
MirexLike_Cluster,Instrumental + Instrumental,0.3333333333333333,73,70,164
MirexLike_Cluster,Instrumental + Instrumental,0.30864197530864196,74,70,165
MirexLike_Cluster,Instrumental + Mixed,0.36419753086419754,73,70,166
MirexLike_Cluster,Instrumental + Mixed,0.3395061728395062,74,70,167
MirexLike_Cluster,Instrumental + Vocals,0.35185185185185186,73,70,168
MirexLike_Cluster,Instrumental + Vocals,0.35185185185185186,74,70,169
MirexLike_Cluster,Mixed,0.3333333333333333,73,70,170
MirexLike_Cluster,Mixed,0.35185185185185186,74,70,171
MirexLike_Cluster,Mixed + Mixed,0.35802469135802467,73,70,172
MirexLike_Cluster,Mixed + Mixed,0.35802469135802467,74,70,173
MirexLike_Cluster,Mixed + Vocals,0.37037037037037035,73,70,174
MirexLike_Cluster,Mixed + Vocals,0.37037037037037035,74,70,175
MirexLike_Cluster,Vocals,0.3271604938271605,73,70,176
MirexLike_Cluster,Vocals,0.3395061728395062,74,70,177
MirexLike_Cluster,Vocals + Vocals,0.3333333333333333,73,70,178
MirexLike_Cluster,Vocals + Vocals,0.3395061728395062,74,70,179
MirexLike_Cluster,Instrumental,0.3888888888888889,81,80,144
MirexLike_Cluster,Instrumental,0.3888888888888889,82,80,145
MirexLike_Cluster,Instrumental + Instrumental,0.3888888888888889,81,80,146
MirexLike_Cluster,Instrumental + Instrumental,0.41358024691358025,82,80,147
MirexLike_Cluster,Instrumental + Mixed,0.41358024691358025,81,80,148
MirexLike_Cluster,Instrumental + Mixed,0.41358024691358025,82,80,149
MirexLike_Cluster,Instrumental + Vocals,0.4444444444444444,81,80,150
MirexLike_Cluster,Instrumental + Vocals,0.49382716049382713,82,80,151
MirexLike_Cluster,Mixed,0.3765432098765432,81,80,152
MirexLike_Cluster,Mixed,0.3950617283950617,82,80,153
MirexLike_Cluster,Mixed + Mixed,0.3950617283950617,81,80,154
MirexLike_Cluster,Mixed + Mixed,0.3950617283950617,82,80,155
MirexLike_Cluster,Mixed + Vocals,0.4506172839506173,81,80,156
MirexLike_Cluster,Mixed + Vocals,0.4691358024691358,82,80,157
MirexLike_Cluster,Vocals,0.38271604938271603,81,80,158
MirexLike_Cluster,Vocals,0.37037037037037035,82,80,159
MirexLike_Cluster,Vocals + Vocals,0.4444444444444444,81,80,160
MirexLike_Cluster,Vocals + Vocals,0.42592592592592593,82,80,161
MirexLike_Cluster,Instrumental,0.42592592592592593,83,80,162
MirexLike_Cluster,Instrumental,0.43209876543209874,84,80,163
MirexLike_Cluster,Instrumental + Instrumental,0.4382716049382716,83,80,164
MirexLike_Cluster,Instrumental + Instrumental,0.43209876543209874,84,80,165
MirexLike_Cluster,Instrumental + Mixed,0.4382716049382716,83,80,166
MirexLike_Cluster,Instrumental + Mixed,0.4444444444444444,84,80,167
MirexLike_Cluster,Instrumental + Vocals,0.4567901234567901,83,80,168
MirexLike_Cluster,Instrumental + Vocals,0.4506172839506173,84,80,169
MirexLike_Cluster,Mixed,0.4691358024691358,83,80,170
MirexLike_Cluster,Mixed,0.4691358024691358,84,80,171
MirexLike_Cluster,Mixed + Mixed,0.46296296296296297,83,80,172
MirexLike_Cluster,Mixed + Mixed,0.4691358024691358,84,80,173
MirexLike_Cluster,Mixed + Vocals,0.47530864197530864,83,80,174
MirexLike_Cluster,Mixed + Vocals,0.47530864197530864,84,80,175
MirexLike_Cluster,Vocals,0.41358024691358025,83,80,176
MirexLike_Cluster,Vocals,0.41975308641975306,84,80,177
MirexLike_Cluster,Vocals + Vocals,0.41358024691358025,83,80,178
MirexLike_Cluster,Vocals + Vocals,0.41975308641975306,84,80,179
