,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__estimator__C,param_Classifier__SVC__estimator__kernel,param_Scaler,param_Selector__max_features,param_Classifier__SVC__estimator__gamma,param_Classifier__SVC__estimator__coef0,param_Classifier__SVC__estimator__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
11,0.5179390907287598,0.014883748929873791,0.07699823379516602,0.0038686857060528544,0.01,linear,StandardScaler(),16,,,,"{'Classifier__SVC__estimator__C': 0.01, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 16}",0.24,0.20941176470588235,0.20941176470588235,0.2196078431372549,0.014419432400666848,4244
12,0.4925835927327474,0.014862570840839655,0.07509509722391765,0.002556510334347325,0.01,linear,StandardScaler(),20,,,,"{'Classifier__SVC__estimator__C': 0.01, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 20}",0.24,0.2235294117647059,0.1811764705882353,0.2149019607843137,0.024777363135578528,4392
13,0.5031647682189941,0.024615298073958975,0.08637348810831706,0.004329075208654659,0.01,linear,StandardScaler(),24,,,,"{'Classifier__SVC__estimator__C': 0.01, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 24}",0.2376470588235294,0.20941176470588235,0.16941176470588235,0.20549019607843136,0.027994616937372152,4550
14,0.5033574899037679,0.006885621656409067,0.08243584632873535,0.003921852607171872,0.01,linear,StandardScaler(),28,,,,"{'Classifier__SVC__estimator__C': 0.01, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 28}",0.2376470588235294,0.22823529411764706,0.22823529411764706,0.23137254901960783,0.004436748430974411,3886
15,0.5000216960906982,0.01143586457579029,0.0866079330444336,0.0146206539009628,0.01,linear,StandardScaler(),32,,,,"{'Classifier__SVC__estimator__C': 0.01, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 32}",0.28,0.2164705882352941,0.23058823529411765,0.24235294117647058,0.027237263300682896,3500
16,0.3224005699157715,0.015123476336288617,0.09709501266479492,0.004543104943584461,0.1,linear,MinMaxScaler(),4,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.2023529411764706,0.12941176470588237,0.2611764705882353,0.19764705882352943,0.053895537388578746,4695
17,0.32361865043640137,0.009267529642977609,0.0991667906443278,0.0016257938756789074,0.1,linear,MinMaxScaler(),8,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.18823529411764706,0.2235294117647059,0.25176470588235295,0.2211764705882353,0.02598908474632297,4188
18,0.32393209139506024,0.008459096845341572,0.10148247083028157,0.0012305020749888574,0.1,linear,MinMaxScaler(),12,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.21411764705882352,0.23529411764705882,0.24705882352941178,0.23215686274509806,0.013629919370182568,3850
19,0.32571252187093097,0.010631427585639628,0.09200596809387207,0.0018889258789475413,0.1,linear,MinMaxScaler(),16,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.2541176470588235,0.23529411764705882,0.24941176470588236,0.24627450980392154,0.007998461982106323,3326
20,0.327900489171346,0.05184394835166921,0.09056973457336426,0.007876287606919732,0.1,linear,MinMaxScaler(),20,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 20}",0.2564705882352941,0.24235294117647058,0.2376470588235294,0.24549019607843137,0.007998461982106332,3372
21,0.3024901549021403,0.009189161241211639,0.09608976046244304,0.01281392011071519,0.1,linear,MinMaxScaler(),24,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 24}",0.24941176470588236,0.2447058823529412,0.2376470588235294,0.24392156862745099,0.0048348345121325366,3435
22,0.3122098445892334,0.005157389087761302,0.11517930030822754,0.0013284829136169724,0.1,linear,MinMaxScaler(),28,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 28}",0.2611764705882353,0.24,0.23529411764705882,0.2454901960784314,0.011257019681888096,3357
23,0.29909348487854004,0.015336423064065548,0.09290862083435059,0.011233064513376996,0.1,linear,MinMaxScaler(),32,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': MinMaxScaler(), 'Selector__max_features': 32}",0.2564705882352941,0.2564705882352941,0.24235294117647058,0.25176470588235295,0.0066551226464616284,3049
24,0.27924497922261554,0.003588806722685156,0.0883948802947998,0.010277789280402981,0.1,linear,StandardScaler(),4,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 4}",0.23058823529411765,0.20470588235294118,0.20705882352941177,0.21411764705882352,0.011686011314314775,4396
25,0.28333385785420734,0.006755673988838635,0.09048128128051758,0.004477242341969476,0.1,linear,StandardScaler(),8,,,,"{'Classifier__SVC__estimator__C': 0.1, 'Classifier__SVC__estimator__kernel': 'linear', 'Scaler': StandardScaler(), 'Selector__max_features': 8}",0.27294117647058824,0.24235294117647058,0.23058823529411765,0.24862745098039216,0.017850677139985952,3215
