,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Principal component 10,Principal component 11,Principal component 12,Principal component 13,Principal component 14,Principal component 15,Principal component 16,Principal component 17,Principal component 18,Principal component 19,Principal component 20,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
Principal component 10,5.985697358946095e-17,-8.238530681300597e-17,5.023590497762854e-17,-1.1066853305925309e-17,1.2241171110192387e-16,-2.170319121504531e-16,-2.3379208064123325e-16,2.6366135412190757e-16,-1.0652626743035291e-16,9.082920508902606e-17,1.0,1.9388277578211945e-16,-3.822496790723627e-16,-1.4689938243345465e-16,-4.780424666158965e-16,1.1600038500900662e-15,7.312897067525228e-17,3.3160669303005914e-16,-4.963100913368444e-16,2.2071298117400323e-16,-2.877473430430138e-16,0.04452639730931017,0.05305096667356582,0.14175972897907244,-0.013691973975971971,0.09579347365193332,0.0940577687824229,-0.010172802997490798,0.06764993667570351,-0.020463141222446128,0.04297624169600969,-0.07948853693399932,0.008978275797104186,0.0006961095113495869,-0.028431414489683702,-0.04333772332909031,-0.01665853346954437,-0.02769061346565011,0.0004396013045853496,-0.006615406042693199,-0.011162489749110042,0.0031474760988894814,-0.042285539977472676,-0.04055048457077,0.007602730343382975,0.02659004543986871,0.09615711251912741,0.1123542620706648,0.12077149784423097,0.11271870260462231,0.1137500776502495,,0.057924701356780565,0.06201480378362576,-0.01625788610784533,-0.08294741280525066,-0.07143127002469454,-0.08870962574223068,-0.07555014144194534,0.06482307225186577,-0.03755625067568339,0.05588768024908264,0.04819149530900875,-0.07487121748872548,-0.0851370347908239,-0.05006752177169446,-0.06293701155524377,0.2925544703881556,0.2467762214809,0.1690602971996574,0.036841382734837474,-0.31062233621013874,-0.12401540571090697,-0.08012346538934007,-0.008735115150003019,-0.22612217039172303,-0.32782846561710527,-0.08706042415375224,0.0507106995104454,-0.013713327227925178,-0.30006577154468633,0.28406801821968275,0.3324851040909807,0.24939722664634867,-0.21663756399997544,-0.19489164198760878,-0.06022210174684818,,0.0005351193981624383,-0.07815865986664643,-0.09574353440948871,-0.10042633709370258,-0.11937933714112937,0.03499205968943707,0.03604479815553256,0.037240526193302786,-0.012066552623600048,-0.08656970722118082,-0.10132606459129564,-0.10480797533076852,-0.08644677015096001,-0.06644156186208725,-0.02058143837126834,-0.0060332175496876205,0.03233686561588026
Principal component 11,-1.783720883069958e-17,-2.7361235329031935e-16,2.059437582945783e-16,2.314170544138209e-16,-3.691346911455509e-16,-5.438519345856811e-16,4.0406615694967873e-16,-5.007424058567916e-16,-3.128500685586187e-16,1.1866554636802126e-16,1.9388277578211945e-16,1.0,-4.254929730921038e-16,-1.3196440689751123e-17,5.420801529301731e-16,-3.531934347027533e-16,-1.312557566941379e-15,-1.584499910626458e-16,-1.0553845932593894e-15,-4.792567961515633e-16,-8.011904361025164e-16,-0.23453426987033132,-0.16415914434611525,0.10311826200209878,0.06033585982205667,0.0031575682721607257,0.008811585260625152,0.03270443315288014,-0.1779016723543413,0.07270436237516881,0.07189403631844407,0.060532925061027476,0.07830535983843566,0.09837760978256137,0.005286888434995026,0.02632248402716692,-0.03306266352489192,-0.023944454897908817,-0.041785693758439164,-0.02449009379413507,-0.03496741503987619,-0.04226092474304451,0.11033537543875108,0.04538585940099249,-0.007182432765939856,0.028456238194661452,0.012638328556327183,-0.0018726427459912326,0.013184147404542393,0.014947352201438452,-0.001852620747960918,,0.1057933420519569,-0.10652964492677669,0.025417106808242426,0.0556262739763414,0.0683350299599683,-0.14814477795526423,-0.1198176675135762,0.1313095666230928,-0.059356856456898775,0.01837917250905526,0.0220753537300491,-0.0831705991290195,-0.08777665503534687,-0.05687026793868103,-0.20034579880351003,0.10679130106690438,0.022039157964588583,-0.017891063408438334,0.004521754095805737,0.11642774010253673,0.46585717682734973,0.23398298750627422,0.11463888370409771,-0.00833601545097733,0.30563762189961036,0.2108149607006019,0.04261478397748557,-0.09001664221263422,-0.35306786733483797,0.08184993236714343,0.26707395291300384,0.032826735998760084,0.052325974989690584,0.18437415236463076,0.28332186377926977,,0.05929688320575794,-0.051815628355808815,-0.03362844964503333,-0.03321448081962819,-0.05394359882034002,0.01766876143367744,0.05641875231396276,0.07190840700773028,0.08083232525968073,0.10730624197305909,0.08369201506962254,0.0478777661806372,0.041475758628847094,0.025855143856026643,0.0064970041131683556,-0.026530254578620734,-0.024750757794313693
Principal component 12,2.6084550832466075e-16,5.039470598670174e-17,-4.136570523260309e-16,-4.578214266656422e-17,4.3294742170998443e-16,3.2620552153005114e-16,-4.0360764641274944e-16,1.8491414358474998e-16,-3.8801006157419827e-16,-2.60299553448825e-16,-3.822496790723627e-16,-4.254929730921038e-16,1.0,1.9713029902458055e-16,-8.808774365685013e-16,7.731494529626008e-16,9.023976152579239e-16,1.8467914279020845e-16,-1.7710358869475504e-16,2.6974046428853625e-16,5.98052275423271e-16,0.2006476755057055,0.16025252985688776,0.10534188386699768,-0.16379560756364686,0.041070198577860186,0.03674703356331582,-0.09244837253032294,0.1545729361054332,-0.15690921030932745,0.07531999099105836,-0.011692194550975983,-0.07610213420061765,-0.02305712903173138,-0.028925031210382486,-0.0045364115889330115,-0.03213426698930662,-0.061758016527624325,-0.061702572639380796,-0.0119409408127298,0.020239336547255692,0.010582544146103212,-0.1871033126664041,-0.014564063756905122,0.041916815819649,0.001322913359893265,0.003503918663327417,0.012991899979387456,-0.013622920584189895,-0.013402469051204432,-0.03204762450790678,,-0.02146785162922738,0.1677550388919778,0.0752409145468817,0.02913584064299318,0.03168375211369854,-0.023745060823161634,-0.05418511514025341,0.012472563613419616,0.006563120641772799,-0.013258565644719836,-0.02309327365280269,0.0040181571658645205,-0.07304653398146682,0.00893615290500253,0.08422167925267958,-0.026050005071626085,-0.1974841203908862,-0.14674232903029277,0.13525645686726387,-0.0026592259638095277,-0.0018860963816652479,0.20483449330136239,0.07317575620623404,0.008786671982725864,0.2392720418765771,0.3151070849143957,-0.012907562655612747,0.05862878535817236,0.10658270568125552,0.1882283111348135,0.17409651697006615,0.2005482470253246,0.24230513856114216,-0.1263895287485606,-0.26658741077246345,,-0.09552901715046548,-0.062399985391061834,-0.08142907509890444,-0.07773897333182951,-0.06130270791335836,0.037260809129147886,0.03938358356561145,0.030791332555712054,0.02059131223745339,0.07024411443712404,0.09832370667732285,0.041085370409316334,0.030542896875634967,-0.04226877601805772,-0.059954748780853766,-0.03468297276288083,0.0006138852606728497
Principal component 13,3.1838106847364124e-17,-7.490959640126236e-17,2.6214484871812373e-16,1.3214890350861092e-16,-2.246850788888327e-16,-1.84836252390638e-16,3.019784309288318e-16,-5.0550997067971015e-17,1.6781750233269376e-16,1.6379263242774497e-16,-1.4689938243345465e-16,-1.3196440689751123e-17,1.9713029902458055e-16,1.0,-1.56045422189141e-15,-4.666848363505479e-16,-7.819713764672757e-16,-2.253174854752176e-17,1.8637542904940046e-16,1.5458256140240408e-16,-5.26592815459419e-17,-0.12471283439044027,-0.11734391401893608,-0.09424034885752718,0.2427188512173087,-0.061841818983555945,-0.061172848226493666,0.18975430383701788,-0.12631829751934268,0.22857094629473937,-0.07588737224956035,-0.05038388861706381,0.003944756758961567,-0.004579883570698194,0.00766607870239941,-0.024752905417717568,-0.06328681883756228,-0.04396648754478074,-0.025321703579338793,-0.06055892762408512,-0.06402612794469217,-0.04267608068819497,0.19202753346107101,-0.05032173854870236,-0.036049118275498095,0.03241586828850189,0.01149157384269497,0.0072939547797426195,0.02038462928340598,0.03386081844816134,0.04592267257928201,,0.03073428941964723,-0.08572247448706702,-0.11593790352107691,-0.0911748506498292,-0.1084120717830179,0.055891386774382115,0.039769545459024426,0.10840243154918117,0.02191383246906604,0.12318158130887515,0.13222828787326546,0.09205977006995765,0.06858552080000245,0.027267253019377304,-0.019353078485912938,-0.07548906353238051,-0.2224990086588872,-0.1383696198628361,0.009337104305085655,-0.06763315209643321,-0.04473022509472513,-0.016852179534454812,-0.10341522796291204,0.14650151155509292,0.1362689930104896,-0.01789081557981287,-0.0172287121176279,0.013436280488174147,-0.022153979082730948,0.30069533091708994,0.027914159457152074,0.10251765596006805,0.007630694139626341,-0.21589298884123306,-0.2926021651528381,,0.1928800035837648,0.048308924341337246,0.034630681963313814,0.01702364677252322,-0.00730368613938049,-0.04560624796799494,-0.0031326535865836415,0.003404599197038035,-0.03658480920709036,-0.04111035559317269,-0.05145938448121388,-0.00948043466601521,0.029197406951396946,0.025229829396895102,0.03798693922162213,-0.005067152628650231,-0.029068575187096053
Principal component 14,1.3745643672472488e-16,-1.4647924830914509e-16,-4.486986954132711e-16,1.2762468426783737e-16,-3.109350670512306e-16,1.647965610987175e-17,3.6718056230142505e-16,-2.7736900478293377e-16,6.207130571006698e-17,3.74023607069459e-16,-4.780424666158965e-16,5.420801529301731e-16,-8.808774365685013e-16,-1.56045422189141e-15,1.0,5.201171476250373e-16,-4.3299339461991354e-16,-5.483538026169007e-16,2.1477687412028885e-16,-9.161344723355525e-17,4.1061775569030345e-16,-0.09313314283796058,-0.03604929191006891,-0.1394888198504466,0.03212307278147287,-0.0866261311770823,-0.07926203415015605,-0.018999517282981788,-0.06333760266518804,0.026043967119921515,-0.07257024825880708,-0.004278757456166671,0.08564163989005745,0.1129059058206356,0.08588411179085222,0.0823405195619138,0.03980250951133843,0.020481823287403295,0.013420281876742825,-0.002769730613210113,0.010589656332566836,0.04975614524755645,0.06306569501942376,0.009734452648530888,0.021287430095293575,-0.04361880941432452,-0.02324395129622705,0.010977649496888203,0.010895806723382884,0.013541698149683742,0.053226431123459345,,-0.022991646137288345,-0.09492095068736375,-0.06834217486489325,-0.034938401735730776,-0.0652409874213994,0.032451835998397016,0.03469158157499468,-0.12603895497733514,-0.0025138990809208334,-0.05851611547734829,-0.04626995741282357,-0.043611028376949836,0.07489562834590185,-0.011059155307328358,-0.04181995148932463,-0.058978958448538656,0.1467411339925109,0.05772960805212676,-0.014378818617968412,-0.21178652476975773,-0.06915032501125047,0.20435137793882371,0.21898495918694255,-0.2199398245090934,-0.04593695883072104,0.3576313938857014,0.020495195688641422,-0.1510670090852339,0.055004318699701425,-0.27966092742836896,0.10160459077808091,0.10194719081786648,-0.033342357518268,-0.12412809903550381,-0.21239174699356458,,0.03026199146896789,0.09762922978744765,0.15691673126291872,0.10632621957781048,0.13293646295991363,0.021585357446241956,0.0377013558245993,-0.024540048060060212,0.010145909036359898,0.034001217151296406,0.06338005851176996,0.07861501639773369,0.03139925835672833,0.036161845413124415,-0.029052669514243096,-0.006332983112092695,0.017226090173997538
Principal component 15,2.250951134313658e-16,1.271461394200413e-17,-1.764052223592231e-16,1.3147731623424318e-16,3.0894305160929686e-17,4.561181774165542e-16,-2.3067473320825386e-16,2.147262305050662e-16,-2.622155203323832e-16,3.778855702924183e-17,1.1600038500900662e-15,-3.531934347027533e-16,7.731494529626008e-16,-4.666848363505479e-16,5.201171476250373e-16,1.0,-9.619252800101162e-16,-1.8462532992080927e-16,-8.005604803567956e-18,1.1144328744966274e-15,-5.740298124804686e-16,0.05543128391782628,0.06679462884284934,-0.04831904100901184,-0.020206891814960656,-0.06440194539718554,-0.06072861120996099,-0.06883562658938824,0.014259317183789812,-0.009397235203176355,-0.006149969856066015,0.06168198091763472,0.023191384319580583,-0.02132696986706595,-0.0650976166625636,-0.023989255915065923,-0.014453492289154844,-0.012695724318264863,0.010814030735587505,0.004746717928022936,-0.04333182182111721,-0.05425465320891715,-0.010112665718193876,0.02775570355337558,0.08235636822429752,0.018604449543353704,-0.03356447748486437,-0.037797293602020915,-0.04466472961037323,-0.05088318027488132,-0.061845680030081916,,-0.0004093806809506388,0.02052043614046951,0.006802510740027886,-0.010398240812696392,-0.00885724373037565,0.033457863432191946,0.008885634257817878,0.0010450156443663984,0.0048868089198136,-0.018658155695694772,-0.011368131484668273,-0.0325099420608392,0.015994827021853297,0.004105669913821017,0.05688105238380883,-0.08690482412427504,0.005089720310629419,-0.05576902073336564,0.007948214668517592,0.03172332554343183,0.3064921703802193,-0.24422576951280947,-0.13545982087907427,-0.055429955988252885,0.08257810051502315,-0.24451206092924743,0.0006382489482093804,-0.05344690648392614,0.13606909173978998,-0.187344670077427,0.4421271811404664,0.10727992110014237,-0.12493001514765883,-0.0725347835880469,-0.09783680088894262,,0.028209792073304173,0.030001814998265236,0.04499017943539107,-0.014019693288439734,0.029066249296703234,-0.03281594046032744,-0.03433847806136409,-0.018088249858986633,0.03782894844270246,0.010812974111959547,-0.025084441922062977,0.03011892272450293,0.05715979226836546,0.046754819914584175,-0.003356519633602488,-0.008618688860693486,-0.014907773915482096
Principal component 16,1.8386330380023574e-16,3.440104107738055e-16,4.971135684124109e-17,-3.852328068413756e-16,2.4116767326022753e-16,1.272682618616073e-16,-3.3929311984521653e-16,-2.2699472485488208e-17,-2.2981190029286583e-16,-3.497879101402195e-16,7.312897067525228e-17,-1.312557566941379e-15,9.023976152579239e-16,-7.819713764672757e-16,-4.3299339461991354e-16,-9.619252800101162e-16,1.0,3.896500311451966e-17,-1.7016158620872297e-15,-1.2058991153755685e-15,-3.44911172946621e-16,0.08699715261960521,0.05810421868669795,-0.05806473412305479,0.05825553433091677,0.013493246518204676,0.014553232203208878,0.003907473656260467,0.06383268639885267,0.06070407168160778,0.12478684879319256,0.07121280670949447,0.09378004795994681,0.029246320616242605,0.061206543831807646,0.04687475932156656,0.05923107476665078,0.01372711701435014,0.003913308166226232,0.004721022344561742,0.034673847109010635,0.010638483114707222,0.04533188884099151,-0.0952544582037207,-0.055937725774674645,-0.02044467975711504,-0.03655246237868662,-0.07583009700940035,-0.09546066445052791,-0.08615632170547095,-0.07638305487729515,,0.006197500155972661,0.005250488350512342,-0.19062038077181398,-0.20841136830575027,-0.2187521495077402,0.028265889598180577,0.023810719026472308,-0.027399231014177374,-0.0020968051285603657,0.0195170917749611,0.02334314098532618,0.042113591027209824,0.01678123559027178,0.007270657560249563,0.08194172570229068,0.1321145756636427,-0.03792731862853565,0.08551366797185458,0.0730891899648721,0.14610141854995357,-0.16985416938218906,-0.02539570003580218,0.14480478857709086,-0.017234978314255252,0.04368158116712824,0.08549650117170923,-0.002135517951368219,-0.013584395333344127,0.13110110438279265,0.13266305284688934,0.2443621588822013,-0.20200429559925412,-0.09257178369898955,0.05792313167501158,0.15067217148177647,,0.040616042777111,0.001753187054301324,-0.0072947547560271025,-0.056984815943024285,-0.037002431321051084,0.022598181205523416,-0.003031991911126574,-0.07286872726820015,-0.008281824770468679,0.047934541818559134,0.06308534075799316,0.05601818642787943,0.039769110805666585,0.03559398130621511,-0.0047902420931547705,0.023643240216701205,0.035856101911644046
Principal component 17,-4.796342497548996e-16,9.343609975815811e-17,-2.5154114001344784e-16,4.422514343625854e-16,3.0144270544202315e-16,5.804604050545313e-16,-4.532516572653644e-16,-2.0750953385387987e-16,3.66416905002199e-16,-5.037444696930177e-16,3.3160669303005914e-16,-1.584499910626458e-16,1.8467914279020845e-16,-2.253174854752176e-17,-5.483538026169007e-16,-1.8462532992080927e-16,3.896500311451966e-17,1.0,6.851351380757384e-16,-4.429742896380586e-16,8.28443924455474e-17,0.03940319473564905,-0.004691986154801814,-0.0639162330290292,0.007609531731472781,0.0022420838406993623,-0.0037477301936188704,0.25072908192785964,-0.00333621504343669,-0.008173841515706262,-0.15983881335023672,-0.17279295422566454,-0.08348992260515602,-0.07478609736683212,0.010776111870285453,0.02408937197760965,0.0198992311508023,0.05424664798415598,0.04279029396490061,0.05932768490107573,0.07070758986823389,0.051571540484812925,-0.07812112049999229,-0.06570427696361199,0.023814737789917863,-0.012629767607729523,0.03760030350225769,0.050033482939046116,0.06060712206481107,0.09750269355728586,0.08994149182228603,,-0.08121187694799405,0.047540827682603974,0.011824282624616751,-0.034412175855813416,-0.013027568390281154,-0.028056773300212334,-0.06914864156075937,-0.09224567759661466,0.018261281969812842,0.0799555793129103,0.07459814338571406,0.12365690146266359,-0.036646711141494516,0.01092274726043113,0.1250475785247964,0.10733815746244758,0.09282718097359946,0.04411636958560953,-0.05081846798784897,-0.04030202662782039,0.02671352924258682,0.21440800477606173,-0.15598507607444595,0.03265764995269319,0.20024605551066996,-0.03366686974129725,-0.011170642513877256,0.02187505877511055,0.14065362045816263,-0.05943628802078596,0.06390274568302551,0.09821014843523512,-0.07797229856962322,0.0545396866639027,0.15670678946733574,,0.03402988582813508,-0.027058340844812595,-0.00445014469181129,0.03706070930282692,0.02410316119863551,0.025858322295436685,-0.05021938478299976,-0.11473709361532891,-0.07327097667775992,-0.004608990505691989,0.04169888578168302,0.016925587196730506,0.0025315110946723643,-0.030862426769925292,-0.08610322299232788,-0.041493043785799884,0.01765054426042366
Principal component 18,9.8420034364291e-17,-2.719514723063713e-16,-6.114603950588582e-17,-2.0781919968970974e-16,3.5700323677833775e-17,1.6558205464700234e-16,-3.485945823773018e-16,-3.582292571743987e-17,5.109107025007695e-16,6.058490582548265e-17,-4.963100913368444e-16,-1.0553845932593894e-15,-1.7710358869475504e-16,1.8637542904940046e-16,2.1477687412028885e-16,-8.005604803567956e-18,-1.7016158620872297e-15,6.851351380757384e-16,1.0,5.669827612571528e-16,-1.6475524792673629e-15,0.011216514991255994,0.033351493458869265,-0.022254563488783803,0.03499467958877557,-0.036509068870287896,-0.03147701257445524,-0.17646634104712897,0.04704128529896659,0.0227887262657545,0.1567662880604164,0.0870630622568396,0.06571579533359831,-0.012280959721434441,0.01728621603438504,0.006126395668169904,0.004400815086402522,0.017255867206894215,-0.01554478807022273,0.03471628147863779,0.03210454764494754,-0.007474547260644255,0.056634482157320816,0.03388601231942331,-0.030671614561342393,-0.0030846428780144735,0.021628152144165323,0.022499129446262752,0.012535510979850464,-0.0003768914979500982,-0.00035666861375985325,,0.025737911684176787,-0.011996670904121464,-0.05844464855688004,-0.07195549358787687,-0.09862215728603532,-0.006477189109032046,0.011995707555728527,0.02463545414563581,-0.006777465355472984,0.034219302001072045,0.037820258974208217,-0.140856890642775,0.0017320335990878468,-0.01594157512838959,0.11062326906179998,0.1392224911313243,0.033310626517476696,0.0365579260082504,-0.1960214509979729,-0.07397484876572032,0.21841516495932878,0.010343296207256748,-0.15873585009913688,0.14871735152920112,-0.10050547252715797,0.1091929012503565,0.01913741913640517,-0.06228302783620939,0.14387209395102957,0.05486310419905721,-0.17887582305723668,0.12029831234474517,0.012555700249584582,0.005324088940052028,-0.005452097733259445,,0.05136200881267812,-0.0157033667598004,0.012341351270894165,-0.017979192001893976,0.00034917082447011343,0.0028709703329789994,-0.02321346616277872,-0.03530275325559174,-0.035232344633378515,0.03315659012777874,0.05012039937831408,0.04968659855559723,-0.00028085218823985605,-0.0815388026178587,-0.09215199313888835,-0.06711612006411864,0.0035652591567039036
Principal component 19,2.3673372129671287e-16,-2.598149973260061e-16,-1.3858844041317713e-16,-1.5924625705049888e-16,-1.2092130878349154e-16,7.43093376704545e-16,-1.9384929350110878e-16,-3.214911127730665e-16,4.770693709368536e-16,-6.161212377438795e-16,2.2071298117400323e-16,-4.792567961515633e-16,2.6974046428853625e-16,1.5458256140240408e-16,-9.161344723355525e-17,1.1144328744966274e-15,-1.2058991153755685e-15,-4.429742896380586e-16,5.669827612571528e-16,1.0,-1.7152305078681973e-15,0.023803201403543743,-0.006024190913230753,-0.06536744810500357,0.05978846987801947,0.07568626902168589,0.08349809847321933,-0.24012077142699786,0.032804381203874626,0.060519966181773986,0.05263128592670155,0.03340502241520391,0.014786591362270408,0.013975083126967797,0.019383071303362233,0.04066421162092276,-0.02179150530613989,-0.019019005710672957,-0.016091589458552914,-0.007991112610079565,-0.02920475398798265,0.003934057679409948,0.07871885978968131,0.034339166875457246,0.020824364103909487,-0.010583532642981648,-0.03567665530557684,-0.06144081270187301,-0.04935362669351338,-0.029994279564142814,-0.018422633448773137,,0.05689635465741222,-0.0015496351534750815,-0.018761750238409702,0.002154042039462636,-0.018426977394459667,0.0403020531555221,0.024188648062640813,-0.1056469596025172,0.015837462527254847,-0.0005385169903291656,-0.002567131692301386,-0.09095536858298485,0.025022173961054467,0.010518147831772727,-0.02799021455065783,-0.022731920612432364,0.06783204611318425,0.09794481298547986,0.047021533518189,-0.08082226715689052,-0.11505631671659579,0.22096726729876032,-0.1335115733760351,-0.09719592954739326,0.25176835052907287,-0.21887246454370782,-0.0077182013419136,0.01985943761876612,-0.041937699414100735,0.01110928785861892,-0.029091455083016228,0.02923377956451324,0.10443055855433361,-0.0704893770249141,0.05660955671648596,,-0.014242053761207494,0.02251288818035087,0.00683397321197584,0.003240468201407689,0.003266970400462482,-0.058414965104956765,-0.01702194425082335,-0.027031129938816723,-0.018907303179656096,-0.023583593823563634,-0.0428710737429402,-0.02875726839906836,-0.024936246033601037,0.019133787212699614,0.008567931892650905,-0.010056768490064668,-0.036534854396352796
