,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__estimator__C,param_Classifier__SVC__estimator__kernel,param_Scaler,param_Selector__max_features,param_Classifier__SVC__estimator__gamma,param_Classifier__SVC__estimator__coef0,param_Classifier__SVC__estimator__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
648,0.3086499373118083,0.04638432077842653,0.10518376032511394,0.008712663424606745,0.0001,poly,MinMaxScaler(),24,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 24}",0.23043478260869565,0.21397379912663755,0.23580786026200873,0.226738813999114,0.009288943046728238,567
649,0.3076515197753906,0.04535690991204482,0.0838768482208252,0.0014227734266229676,0.0001,poly,StandardScaler(),2,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 2}",0.27391304347826084,0.18777292576419213,0.19213973799126638,0.21794190241123979,0.039617704262235334,1085
650,0.31100837389628094,0.02438228352284126,0.09481954574584961,0.016508807266754744,0.0001,poly,StandardScaler(),4,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 4}",0.26521739130434785,0.20087336244541484,0.2314410480349345,0.23251060059489906,0.026279224613861753,383
651,0.33726660410563153,0.030128208969513907,0.10135237375895183,0.015268765974388112,0.0001,poly,StandardScaler(),6,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 6}",0.2565217391304348,0.1965065502183406,0.23580786026200873,0.22961204987026138,0.024889713736755484,467
652,0.3342576821645101,0.012914992511095421,0.11781493822733562,0.004079991815647939,0.0001,poly,StandardScaler(),8,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 8}",0.23478260869565218,0.2096069868995633,0.2183406113537118,0.2209100689829758,0.010437259141695625,972
653,0.3209367593129476,0.03029527262571856,0.12236650784810384,0.026836741049108777,0.0001,poly,StandardScaler(),10,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 10}",0.2391304347826087,0.2096069868995633,0.22270742358078602,0.223814948420986,0.012078312580253624,797
654,0.3345712025960286,0.007755899978495556,0.10526633262634277,0.005647720848602931,0.0001,poly,StandardScaler(),12,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 12}",0.23043478260869565,0.21397379912663755,0.2183406113537118,0.22091639769634833,0.006962614487931579,941
655,0.34489639600118,0.043270155372028,0.10143979390462239,0.003962324707850352,0.0001,poly,StandardScaler(),14,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 14}",0.2608695652173913,0.21397379912663755,0.2183406113537118,0.23106132523258024,0.021152866480309455,424
656,0.29602328936258954,0.021121214597723013,0.11414416631062825,0.018265067391982928,0.0001,poly,StandardScaler(),16,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 16}",0.25217391304347825,0.2096069868995633,0.2183406113537118,0.2267071704322511,0.018357292528155194,631
657,0.3261574904123942,0.023880400867440855,0.10415784517923991,0.002914203015487047,0.0001,poly,StandardScaler(),18,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 18}",0.25217391304347825,0.22270742358078602,0.2183406113537118,0.23107398265932533,0.015026034272082683,415
658,0.3121649424235026,0.03109575208590652,0.1044164498647054,0.003913914426788194,0.0001,poly,StandardScaler(),20,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 20}",0.2565217391304348,0.21397379912663755,0.2183406113537118,0.2296120498702614,0.019111354292077273,456
659,0.2895233631134033,0.008482721983067446,0.11332742373148601,0.011679963284016775,0.0001,poly,StandardScaler(),24,0.001,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.001, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 24}",0.2565217391304348,0.21397379912663755,0.2183406113537118,0.2296120498702614,0.019111354292077273,456
660,0.3196566104888916,0.046976293658921996,0.09122769037882487,0.008229183990897535,0.0001,poly,MinMaxScaler(),2,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 2}",0.2608695652173913,0.20087336244541484,0.06550218340611354,0.17574837035630655,0.08171312578999251,2094
661,0.31593871116638184,0.007542114715422962,0.09027989705403645,0.01082494316278914,0.0001,poly,MinMaxScaler(),4,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.2565217391304348,0.20087336244541484,0.2314410480349345,0.22961204987026138,0.02275513689454539,467
662,0.322019100189209,0.006147872597533869,0.09829552968343098,0.006616619464178642,0.0001,poly,MinMaxScaler(),6,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 6}",0.23043478260869565,0.19213973799126638,0.24017467248908297,0.22091639769634833,0.020733040805392143,941
663,0.26924387613932294,0.028636699313155864,0.0909734567006429,0.013618345778377887,0.0001,poly,MinMaxScaler(),8,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.23043478260869565,0.17467248908296942,0.2314410480349345,0.21218277324219983,0.02652695743084346,1229
664,0.2865639527638753,0.03702273857111934,0.09300613403320312,0.010842888755804737,0.0001,poly,MinMaxScaler(),10,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 10}",0.23043478260869565,0.1703056768558952,0.2445414847161572,0.21509398139358268,0.03218947994410226,1141
665,0.312468687693278,0.008873726607473294,0.09752440452575684,0.0028396954801523937,0.0001,poly,MinMaxScaler(),12,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.23043478260869565,0.2183406113537118,0.24017467248908297,0.22965002215049682,0.008930973935256478,436
666,0.31851665178934735,0.06400927284928128,0.10773356755574544,0.008598974987223207,0.0001,poly,MinMaxScaler(),14,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 14}",0.23043478260869565,0.21397379912663755,0.2314410480349345,0.22528320992342257,0.008007505727122067,658
667,0.3073006470998128,0.02399749323375827,0.10788424809773763,0.011556514164554757,0.0001,poly,MinMaxScaler(),16,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.23043478260869565,0.22270742358078602,0.22707423580786026,0.22673881399911397,0.003163584489034668,609
668,0.32703328132629395,0.030334217420946528,0.1044786771138509,0.0018122057434012708,0.0001,poly,MinMaxScaler(),18,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 18}",0.23043478260869565,0.2183406113537118,0.2314410480349345,0.226738813999114,0.0059526183752441324,567
669,0.286712646484375,0.003220850163663917,0.09770528475443523,0.0032602618628408196,0.0001,poly,MinMaxScaler(),20,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 20}",0.23043478260869565,0.21397379912663755,0.2314410480349345,0.22528320992342257,0.008007505727122067,658
670,0.3101343313852946,0.026394348203227277,0.10929004351298015,0.005578537733880051,0.0001,poly,MinMaxScaler(),24,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 24}",0.23043478260869565,0.21397379912663755,0.23580786026200873,0.226738813999114,0.009288943046728238,567
671,0.30456074078877765,0.03951975323253018,0.07925669352213542,0.0015694948240601678,0.0001,poly,StandardScaler(),2,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 2}",0.26956521739130435,0.18777292576419213,0.19213973799126638,0.21649262704892094,0.03757030872461627,1127
672,0.2950308322906494,0.043250993404523846,0.09377932548522949,0.02267771917499828,0.0001,poly,StandardScaler(),4,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 4}",0.26521739130434785,0.1965065502183406,0.2314410480349345,0.23105499651920766,0.0280524116315185,426
673,0.30730779965718585,0.02322036545822407,0.1057895024617513,0.016405886706921256,0.0001,poly,StandardScaler(),6,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 6}",0.25217391304347825,0.19213973799126638,0.23580786026200873,0.2267071704322511,0.025339592999664835,631
674,0.28092169761657715,0.017168736165127426,0.09887083371480306,0.019262748218094154,0.0001,poly,StandardScaler(),8,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 8}",0.2391304347826087,0.2096069868995633,0.22270742358078602,0.223814948420986,0.012078312580253624,797
675,0.31058502197265625,0.02148443719832339,0.08744502067565918,0.0012806858538080717,0.0001,poly,StandardScaler(),10,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 10}",0.24347826086956523,0.2096069868995633,0.22270742358078602,0.22526422378330482,0.013945578045732697,706
676,0.2994543711344401,0.014687750131121452,0.11049381891886394,0.014879494976063556,0.0001,poly,StandardScaler(),12,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 12}",0.23478260869565218,0.21397379912663755,0.22270742358078602,0.2238212771343586,0.008531593880941721,778
677,0.32686718304951984,0.014953865749053588,0.1105031172434489,0.0100053695332687,0.0001,poly,StandardScaler(),14,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 14}",0.24782608695652175,0.2183406113537118,0.22270742358078602,0.22962470729700654,0.01299320151435594,454
678,0.32793203989664715,0.04150353016030522,0.11113460858662923,0.007686360358162454,0.0001,poly,StandardScaler(),16,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 16}",0.23043478260869565,0.2096069868995633,0.2183406113537118,0.21946079362065693,0.008539725786336144,1030
679,0.30151597658793133,0.010977559249114328,0.10416396458943684,0.00518586993114614,0.0001,poly,StandardScaler(),18,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 18}",0.23478260869565218,0.21397379912663755,0.2183406113537118,0.22236567305866717,0.008959258905973655,885
680,0.2710944016774495,0.004857049734574501,0.09791350364685059,0.002506306552246159,0.0001,poly,StandardScaler(),20,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 20}",0.23043478260869565,0.21397379912663755,0.2183406113537118,0.22091639769634833,0.006962614487931579,941
681,0.35673006375630695,0.025907006816905984,0.10729773839314778,0.00682279017182976,0.0001,poly,StandardScaler(),24,0.01,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.01, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 24}",0.23478260869565218,0.21397379912663755,0.2183406113537118,0.22236567305866717,0.008959258905973655,885
682,0.3091704845428467,0.044253731633060345,0.08537093798319499,0.0014430664751353844,0.0001,poly,MinMaxScaler(),2,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 2}",0.2608695652173913,0.20087336244541484,0.06986899563318777,0.17720397443199798,0.07975163255202494,2051
683,0.33456746737162274,0.023081432209516587,0.08816107114156087,0.012776635753184223,0.0001,poly,MinMaxScaler(),4,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.25217391304347825,0.2096069868995633,0.2314410480349345,0.23107398265932536,0.017379813061477494,410
684,0.31004977226257324,0.01722674953261682,0.10585761070251465,0.0032752889389049715,0.0001,poly,MinMaxScaler(),6,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 6}",0.23043478260869565,0.2096069868995633,0.24017467248908297,0.226738813999114,0.012749927804950947,567
685,0.29238637288411456,0.028443348350675204,0.08240954081217448,0.0017555774417087773,0.0001,poly,MinMaxScaler(),8,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.23043478260869565,0.2052401746724891,0.2314410480349345,0.22237200177203975,0.012120994660881719,853
686,0.2896091938018799,0.003702600192947212,0.08878072102864583,0.004766807157794822,0.0001,poly,MinMaxScaler(),10,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 10}",0.23043478260869565,0.1965065502183406,0.2445414847161572,0.22382760584773118,0.020159031418785226,744
687,0.32851243019104004,0.0018803875280325308,0.11255701382954915,0.011653951241719744,0.0001,poly,MinMaxScaler(),12,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.23043478260869565,0.22270742358078602,0.24017467248908297,0.23110562622618822,0.007146734427949042,406
688,0.3489213784535726,0.00984093663317886,0.10924188296000163,0.005750882800135104,0.0001,poly,MinMaxScaler(),14,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 14}",0.23043478260869565,0.22270742358078602,0.2314410480349345,0.22819441807480537,0.0039015786514401346,509
689,0.310555378595988,0.030563277723667737,0.09190011024475098,0.00344180479993442,0.0001,poly,MinMaxScaler(),16,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.23043478260869565,0.22270742358078602,0.2314410480349345,0.22819441807480537,0.0039015786514401346,509
690,0.3398427963256836,0.04075825696544861,0.1132799784342448,0.010409295102475893,0.0001,poly,MinMaxScaler(),18,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 18}",0.23043478260869565,0.22270742358078602,0.2314410480349345,0.22819441807480537,0.0039015786514401346,509
691,0.3369759718577067,0.02567230138617734,0.1159518559773763,0.0018317919844190983,0.0001,poly,MinMaxScaler(),20,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 20}",0.23043478260869565,0.2183406113537118,0.2314410480349345,0.226738813999114,0.0059526183752441324,567
692,0.3377370039621989,0.0134301150002898,0.1117403507232666,0.0053406357336128925,0.0001,poly,MinMaxScaler(),24,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': MinMaxScaler(), 'Selector__max_features': 24}",0.23043478260869565,0.21397379912663755,0.2314410480349345,0.22528320992342257,0.008007505727122067,658
693,0.30342570940653485,0.04245220309134317,0.10281817118326823,0.016085646797957643,0.0001,poly,StandardScaler(),2,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 2}",0.25217391304347825,0.18777292576419213,0.18777292576419213,0.20923992152395418,0.0303589165468612,1325
694,0.3106702168782552,0.029122791938490412,0.09751081466674805,0.014974856084089746,0.0001,poly,StandardScaler(),4,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 4}",0.24347826086956523,0.1965065502183406,0.2314410480349345,0.22380861970761345,0.019921108938416088,822
695,0.2729073365529378,0.0094108690877147,0.09259454409281413,0.004169824606291083,0.0001,poly,StandardScaler(),6,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 6}",0.24347826086956523,0.19213973799126638,0.2314410480349345,0.22235301563192203,0.021921910387404,905
696,0.3092798391977946,0.023268852026565288,0.10419082641601562,0.025498177498400432,0.0001,poly,StandardScaler(),8,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 8}",0.23043478260869565,0.2052401746724891,0.22707423580786026,0.22091639769634833,0.011169341816492808,941
697,0.306895653406779,0.023335536084855654,0.11034305890401204,0.01344047223296132,0.0001,poly,StandardScaler(),10,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 10}",0.23478260869565218,0.2096069868995633,0.2314410480349345,0.22527688121005,0.011163950844531739,700
698,0.33707181612650555,0.016325244179404577,0.09667650858561198,0.0034108415594813414,0.0001,poly,StandardScaler(),12,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 12}",0.23043478260869565,0.2183406113537118,0.2314410480349345,0.226738813999114,0.0059526183752441324,567
699,0.307522455851237,0.022041052336110246,0.11012824376424153,0.01167914296997724,0.0001,poly,StandardScaler(),14,0.1,4.0,3.0,"{'Classifier__SVC__estimator__C': 0.0001, 'Classifier__SVC__estimator__coef0': 4, 'Classifier__SVC__estimator__degree': 3, 'Classifier__SVC__estimator__gamma': 0.1, 'Classifier__SVC__estimator__kernel': 'poly', 'Scaler': StandardScaler(), 'Selector__max_features': 14}",0.2217391304347826,0.2096069868995633,0.23580786026200873,0.2223846591987849,0.01070619670339227,840
