,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Classifier__SVC__C,param_Classifier__SVC__kernel,param_PCA__n_components,param_Scaler,param_Selector__max_features,param_Classifier__SVC__gamma,param_Classifier__SVC__coef0,param_Classifier__SVC__degree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
37,0.13686219851175943,0.010979187434762217,0.011005798975626627,0.0011429497289391296,1000.0,linear,20,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.20952380952380953,0.2761904761904762,0.26666666666666666,0.2507936507936508,0.02944005871585938,149
38,0.144854466120402,0.023173963792690083,0.010162830352783203,0.0010369900551569665,1000.0,linear,20,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.2857142857142857,0.2761904761904762,0.26666666666666666,0.27619047619047615,0.007776157913597386,44
39,0.14057628313700357,0.011514224201693058,0.009319702784220377,0.0005189025902142583,1000.0,linear,20,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 20, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.2857142857142857,0.2761904761904762,0.26666666666666666,0.27619047619047615,0.007776157913597386,44
40,0.0698858102162679,0.007957029790027803,0.009987274805704752,0.0011164265130778818,1000.0,linear,30,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.24761904761904763,0.2,0.20952380952380953,0.21904761904761905,0.020573779994945588,287
41,0.1156148910522461,0.01733668013545039,0.010383049647013346,0.002629850984303348,1000.0,linear,30,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.2761904761904762,0.21904761904761905,0.24761904761904763,0.24761904761904763,0.02332847374079218,156
42,0.1782372792561849,0.03836431151274439,0.009508291880289713,0.00036464567819202205,1000.0,linear,30,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.2571428571428571,0.3238095238095238,0.3142857142857143,0.2984126984126984,0.02944005871585939,23
43,0.16331839561462402,0.0660857981960961,0.009400447209676107,0.00027678807759046745,1000.0,linear,30,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 30, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.2761904761904762,0.3333333333333333,0.38095238095238093,0.33015873015873015,0.04282773829597472,8
44,0.06824223200480144,0.01142507978962604,0.010060469309488932,0.0007128062780060928,1000.0,linear,40,MinMaxScaler(),4,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 4}",0.2761904761904762,0.1619047619047619,0.20952380952380953,0.21587301587301588,0.04687245415947112,306
45,0.08981974919637044,0.008927857529035356,0.011835813522338867,0.0014717679500004196,1000.0,linear,40,MinMaxScaler(),8,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 8}",0.17142857142857143,0.18095238095238095,0.37142857142857144,0.24126984126984127,0.09211821033998037,190
46,0.11244448026021321,0.031700570233030564,0.010158618291219076,0.0002762927659438989,1000.0,linear,40,MinMaxScaler(),12,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 12}",0.21904761904761905,0.2,0.3619047619047619,0.26031746031746034,0.07225274080470502,115
47,0.11097955703735352,0.019534697871908303,0.010124286015828451,0.0014651427818163803,1000.0,linear,40,MinMaxScaler(),16,,,,"{'Classifier__SVC__C': 1000, 'Classifier__SVC__kernel': 'linear', 'PCA__n_components': 40, 'Scaler': MinMaxScaler(), 'Selector__max_features': 16}",0.20952380952380953,0.24761904761904763,0.3619047619047619,0.273015873015873,0.06474945414086075,48
