,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
LPC Overall Average 1,-0.8226330465370376,0.5280656501369843,0.05503419022449904,-0.11116648994392801,-0.025430252810877116,-0.015593156626865003,-0.004765561780629702,-0.024888450270675416,-0.04494307512316877,-0.017982267314624063,-0.33640548572744267,-0.45209465124961007,-0.6872733262604208,-0.4155239476957387,-0.8690605474538363,-0.8684365018838921,0.0084425480724221,-0.4300030695445326,-0.32836647134766356,-0.73578652734093,-0.8564391348119875,-0.814757349047979,-0.8614541733466964,-0.7916698779162096,-0.8336301729470779,-0.8623319910651475,-0.8843615680067075,-0.8878381636849283,-0.9172883877691647,-0.9035906246005477,-0.9125558007015441,-0.46232700784509034,-0.6905188536593113,-0.8792033120442412,-0.8669403556964577,-0.8912837783096259,-0.8844664127746044,-0.8797706230453844,-0.8918609643998016,-0.8733678699155896,,-0.8623817790595664,-0.41790029062951145,-0.5872716502600375,-0.6395885233774511,-0.6151657374914222,-0.7777451945625368,-0.775328291891704,-0.7573861313662621,-0.9923555872019104,-0.852480608298366,-0.8553118759336998,-0.5892838573419258,-0.8720686757928375,-0.9908429573673676,-0.232235571632788,0.47033757371755247,0.7698023967374946,0.7930735295235968,0.6257833860981995,0.7787289375996922,0.16318005547304157,0.6345733287865786,0.03184275179763971,0.6429490213116348,0.38057512021589407,0.44164314924847986,1.0,-0.9765530885098521,0.49333497110444097,-0.7583532833693495,-0.8872943389661722,-0.30649243668003423,-0.2044518138625837,-0.8447661920060857,-0.8708012163184228,,-0.8749293414221312,-0.8969259694829789,-0.9070895689444656,-0.9405540402337226,-0.9044403588486157,-0.726831812033505,-0.786416361570746,-0.7723111380515005,-0.7508254917598091,-0.7378137102644459,-0.7161235005888777,-0.7489384496705219,-0.7428065291585612,-0.7476463258398649,-0.763631838767614,-0.7464914541011545,-0.7169766135644274
LPC Overall Average 2,0.8081747768647487,-0.5566294280969495,0.0031688191981782926,-0.0178486308467403,-0.0539427686874812,0.01631106148897395,0.002285556531519182,0.06241118084063027,0.0649961928566922,-0.0007705343957234819,0.35281192106794795,0.45552180341277965,0.7008559573540672,0.3930776089998807,0.8790998256823135,0.8796477229849872,-0.012172374419694805,0.44911128971660036,0.3082845460734111,0.7191189701875755,0.8360234049185942,0.8052050587747173,0.8518187984925155,0.7791453082175941,0.8352396870342975,0.8525148280939755,0.8768382596226422,0.8878812998905647,0.9116211284201172,0.8972879159282562,0.9024757509716502,0.417886806997937,0.6612214165602764,0.8650071098109828,0.8682776992321453,0.8934431204743968,0.88704068980148,0.8772984119292422,0.885251683890054,0.8695958092404096,,0.8729777172480736,0.41589457148268477,0.5466689360939603,0.5824989289616261,0.561758252927891,0.8127605129312806,0.8017573374125209,0.7779862196845527,0.9795389949201828,0.8629822206030483,0.8661577536542492,0.5754482559423065,0.9022052515010729,0.9781457234697927,0.11502679294382341,-0.6021676221111528,-0.8481312053873971,-0.8243450766537727,-0.6892043355992608,-0.7798149068058058,-0.12128559946091844,-0.614650157114286,-0.009493500428787216,-0.6715877579973815,-0.2916842830987637,-0.3525644366115661,-0.9765530885098521,1.0,-0.5387414249007939,0.7808076544293818,0.8658933032750792,0.20381100556084428,0.17436134641577292,0.8779214369157421,0.9084646682255554,,0.8860834814860489,0.9031688969296896,0.8755343734334464,0.8977567926437292,0.8612001522820825,0.6712581303860953,0.7667321748821044,0.7412589321455505,0.7068596976465599,0.6830051765712692,0.6497921417094864,0.6793450520886458,0.67510670561699,0.6727646367368658,0.6905783500424145,0.6715890516805711,0.6425546298642801
LPC Overall Average 3,-0.2942682209765344,0.5563635545113967,-0.29722093268526345,-0.08289097588281798,0.4795656160763197,-0.007842628055979288,0.15083114388712396,0.1091400685554523,0.1393368146351901,0.19819540745496048,-0.13854178595010816,-0.20497750276348836,-0.24333688479211163,0.07708586850721011,-0.4711534126878169,-0.4802347568172403,0.20054695482625176,-0.21524030724229376,0.11148829407900428,-0.1509566817232016,-0.3365655328375494,-0.3289487796130445,-0.4238001836308866,-0.25278506802733747,-0.2806535600590484,-0.32513442039667984,-0.3427587590301484,-0.3321641213378009,-0.3970864079889541,-0.33420179487524243,-0.37370332852860294,0.08994888922437491,-0.07747277763652811,-0.36785425535736394,-0.4482753023854084,-0.4506590076312241,-0.4598817607730321,-0.5158953010518864,-0.5072184269992636,-0.4654916626733088,,-0.6348251737179736,-0.09251910353784071,-0.060394964755057054,0.017377152453496116,-0.0011791663000142254,-0.4975297960237314,-0.5071883898515697,-0.3779156201574277,-0.526398688690299,-0.4662095658782488,-0.4770776599710439,-0.11008085805544252,-0.5948739304940631,-0.5299839668813098,0.4139442591148766,0.4035322196824042,0.5516218047005064,0.5132717318982865,0.2756344722319663,0.43747265193843315,-0.03893939517671866,0.6820054175466095,0.3142444812568968,0.6297971480519805,0.15923765568098291,0.17613849928784192,0.49333497110444097,-0.5387414249007939,1.0,-0.6703370508790766,-0.6769123931047596,0.1516005503595297,-0.0010085487060357602,-0.5572871203691804,-0.6086284878342527,,-0.6205209356968476,-0.529383332890261,-0.3944127121105393,-0.2576587642222761,-0.2434798592262129,-0.24438136857071224,-0.40504673205495617,-0.4127178015158926,-0.3459006648823035,-0.264400538749016,-0.22794709553079873,-0.2621327419088723,-0.237009306349236,-0.1970725718518784,-0.252804554949307,-0.23223651082363103,-0.2219073331573293
LPC Overall Average 4,0.6461746090901794,-0.4658748794853942,-0.011089774271359217,-0.06669509849960835,-0.3277842306246784,-0.17923582837887445,-0.22833365295375643,-0.20233259829271116,-0.11706154884368644,-0.0012257669949162688,0.27700075697566334,0.3454255460638138,0.31854778240871884,0.3422729782640674,0.5383817645360349,0.5416068263345206,0.0013319618539823475,0.3471175857353476,0.27961238215424095,0.6042980315449539,0.6742042894211981,0.6581179181058799,0.6892361702954616,0.6426691877792292,0.6400212545033589,0.6679786180095919,0.6865960949368924,0.6761430857657496,0.6548351900578018,0.6780335147871888,0.6832292018933742,0.3433912864625677,0.4713702109518777,0.6825111262446905,0.7384246833556574,0.7385702068957837,0.7249212359752586,0.735889148368318,0.740877953561146,0.7055913594864174,,0.6212234269327142,0.32194578351671294,0.3934212810511875,0.40478530900032866,0.4041424098265876,0.6565581619490775,0.642281650560471,0.4367023125268579,0.7642172066930469,0.5421776177248985,0.5491986966319828,0.4650509177426392,0.7298684136206723,0.7630120785524509,-0.10760814491898135,-0.47477444753907005,-0.7633104260911495,-0.6590701179733635,-0.6301062927926493,-0.7153557082117492,-0.276038143786083,-0.7059399741903883,-0.22132444171378446,-0.6841877638180054,-0.14254544062215388,-0.21740648340434487,-0.7583532833693495,0.7808076544293818,-0.6703370508790766,1.0,0.8295370929412654,-0.06333822407439471,-0.034483559336159306,0.6682655447245797,0.7458507133022111,,0.6406557276108066,0.7164195511435562,0.6350804249563838,0.5869488617623438,0.5429926919670982,0.5393571857191402,0.6443099550864366,0.6573668903194035,0.6125842692940389,0.5384664167298081,0.4967330366080605,0.5115779942931596,0.5108842049348679,0.4876828160006781,0.5002466042527102,0.49780871769290763,0.5125343380213602
LPC Overall Average 5,0.7106593222801733,-0.5623935756268195,0.020160307224908743,0.14579064335947328,-0.0787625092352162,-0.035459733621324555,-0.038445981511954684,-0.26372605415923933,0.023092138414617987,-0.10347472225380139,0.284822139619519,0.3961435456346187,0.5750630036994423,0.2881483673513719,0.7694671361747425,0.7721281623343548,-0.05193921337465692,0.3806423478025301,0.21270536347198948,0.6348941346541116,0.7490760042074158,0.7138946120990263,0.7615755895823687,0.6774339062003978,0.713510195407957,0.7680048380798202,0.805807996804271,0.7765938167798258,0.8103141997227439,0.8041973282559248,0.7924865395656129,0.33436537505479513,0.5612446794756665,0.7837289093640797,0.7741205874666859,0.8095026099272505,0.8126186844261916,0.8141559479207027,0.8228015675727279,0.7817695863622743,,0.8287520917657626,0.3380492022270892,0.4617920432191226,0.4848402400900231,0.4719338281785123,0.6820220258554837,0.6853052464342971,0.6594232535005375,0.8844976996906699,0.7535888043900613,0.7603308429991825,0.46566664329487484,0.7920760790665294,0.8874184676936626,0.10136195922256969,-0.3475199451810009,-0.6953050924593523,-0.7689842236540894,-0.5463058458356661,-0.8040133164090566,-0.2930717966135317,-0.7951324309038849,-0.12048186382266675,-0.6317965421269939,-0.3399841795346874,-0.42261471597677674,-0.8872943389661722,0.8658933032750792,-0.6769123931047596,0.8295370929412654,1.0,0.337231387901001,0.12248543198700021,0.793455293263229,0.8260595269687664,,0.8281619462055834,0.8087498848927319,0.7941391419847483,0.7786095236846134,0.7439198098715502,0.6023277352052597,0.6540387305995999,0.6813691293015162,0.6615082702050017,0.6287488539854457,0.6245193564945503,0.66923554993301,0.6507050716704845,0.6169134466109801,0.6393184043971505,0.619096970855724,0.6060811919949056
LPC Overall Average 6,0.36162445821140476,0.08542675422657531,0.002293255664125732,0.43762566669071845,0.5134398328462322,0.032552973097076804,0.1650340839764531,-0.26769528539526827,0.21280560130335333,-0.2030228211155374,0.27849475876647084,0.3299099158158029,0.2762529259140916,0.25130457239704446,0.25890279999646865,0.2577959209439694,0.10751454830626561,0.297404940530382,0.22277922585638252,0.3692377835039615,0.35116026610065915,0.27432622389808575,0.2839897326527074,0.264797588361998,0.29367454787856934,0.33712941114340944,0.3661730982254072,0.29045846984732204,0.3467760095363506,0.35356255355466737,0.3036031332450068,0.31157166107390016,0.42548508333432183,0.39181832537366,0.255311382012027,0.2835919520580357,0.3257394280979355,0.3106733563292077,0.299116183655359,0.2857574175672385,,0.23133726365321497,0.33089444369109844,0.4180395999592297,0.42917268603093084,0.4181168072147082,0.20806970563151433,0.22300330847394825,0.2064387416531999,0.3000732631649346,0.22297835150227235,0.22305989669373408,0.2708816832574833,0.2056970643085636,0.30564122494414214,0.5629663666830061,0.39566636291632173,0.200058509669684,-0.25438325070291606,0.06551758536663986,-0.24458853229900765,-0.33496275988759006,-0.216775173017413,0.12071340622261988,0.12787502518650465,-0.37804919461657793,-0.4926436668343384,-0.30649243668003423,0.20381100556084428,0.1516005503595297,-0.06333822407439471,0.337231387901001,1.0,0.34276831383377865,0.19820304078700532,0.11610035766035064,,0.18947431386742475,0.2980353829456418,0.4213232026894708,0.4174107354807895,0.46853374211299675,0.3087275382083662,0.17098523534115792,0.22321068133894031,0.27902714609992735,0.3785553100590994,0.47062544874067863,0.4875533994299808,0.47851418628964554,0.4595999301563518,0.4345606186968575,0.4235749384879923,0.3939493552066311
LPC Overall Average 7,0.15973637306928215,0.036247187312292733,-0.18517091257464338,0.4198929796540474,-0.03110055177240044,0.042775749580395483,-0.008493526698727352,0.09743137126533034,0.5044598367159648,-0.26397069505323956,0.024139468193658933,0.05398356734618514,0.10527174410408364,0.16381827999479287,0.11628935756934339,0.12226866266028764,0.054914171098778865,0.025869734575816854,0.16001005435197868,0.23072322568199316,0.12346808958040802,0.06967298253492372,0.2139605817823913,0.09325798575769327,0.13196232856746215,0.07261101963959796,0.14685314033825705,0.11230676065832977,0.1684561215617594,0.10578657384163793,0.12178188753557632,0.21678592209652986,0.22296773712706006,0.2030993035757359,0.13175514152040327,0.12231037205413686,0.0955397602722007,0.06269317244868135,0.0789736892723143,0.09007873171308745,,0.17593408396811955,0.07602035094358295,0.15329681505163018,0.20417479833186444,0.1911207842760875,0.06734202940682232,0.07487476996837215,0.10824123722231582,0.17498296245769604,0.0838231070505983,0.08878073031363312,0.20834909461708856,0.0718697253651639,0.1803681323982076,0.40244806279148143,0.1773565334643007,0.11817011192002143,-0.2662903531312983,0.18615920807831682,0.08224648979660691,0.004098285660513274,-0.2748248807684387,-0.2656626678200958,-0.09626019093732607,-0.35456948818838513,-0.11207143159448867,-0.2044518138625837,0.17436134641577292,-0.0010085487060357602,-0.034483559336159306,0.12248543198700021,0.34276831383377865,1.0,0.35262969173937597,0.07490879338779233,,0.1280336083447763,0.12015911964003491,0.15621080423778372,0.19529517193828091,0.18417127805570407,0.18918920308658296,0.24147880115972895,0.2617877662826122,0.2579601351950157,0.27079191957208026,0.2662620734393399,0.2652875016544777,0.25949936246516936,0.2543917963021655,0.24264162571656617,0.2239223710949634,0.2167937415160869
LPC Overall Average 8,0.6767256146764338,-0.5315970104130032,-0.01402333344568107,-0.05929166672070797,-0.09875666237591595,0.04090158164380172,-0.03519319867537187,0.08004981669425738,0.3330563746468861,-0.1616527274612653,0.2686407161169008,0.35828026548153175,0.653473087280123,0.30168287477222755,0.782901987226709,0.7855982915698907,-0.02364922753464841,0.34923627860500434,0.23501515958703414,0.620366697137519,0.7061522290200358,0.666639600044431,0.7425336995489057,0.6344988024140865,0.7102114159456564,0.7483104482052044,0.7708623196182699,0.755439645062051,0.8107366929948677,0.7892811081857721,0.7794733682128355,0.32869993541037634,0.530859755561308,0.7472908723505821,0.7279875084657652,0.7604531169987121,0.7382348150841583,0.722704193391752,0.7402553529844711,0.723731864939308,,0.8053047380501211,0.31811420960694364,0.42500698033941325,0.4663479385993066,0.44668727561094856,0.6862914545391636,0.6757712929317065,0.7219093063270857,0.8377048344868154,0.7380573201935231,0.743119372085623,0.4786332280965036,0.7723131694037646,0.8412757145943005,-0.02155967537943162,-0.5766792294951494,-0.7461214794612638,-0.8531047115324003,-0.6072681088375814,-0.5701631633121255,-0.049459277565628526,-0.6317096021455603,0.000638571159447073,-0.5247193468828769,-0.14523383337973958,-0.18923300911958854,-0.8447661920060857,0.8779214369157421,-0.5572871203691804,0.6682655447245797,0.793455293263229,0.19820304078700532,0.35262969173937597,1.0,0.9152334586070194,,0.7739076361991585,0.7653002607875818,0.7165784575300805,0.7430228095072177,0.7039661447420568,0.5137224025920322,0.645043721201165,0.6519336478153405,0.6254723891549782,0.5998282063726301,0.5741726806984828,0.5935759612303101,0.5881643181915074,0.5451227863960565,0.5437879321811219,0.5226821717361245,0.48723675965022484
LPC Overall Average 9,0.6791022247255376,-0.6077032798460426,-0.035972735295264194,-0.14085562600533577,-0.1291293250759147,0.04285991182520712,-0.0020167529932799536,0.10770558175181223,0.08241479231581211,-0.099209024856595,0.22599487822078745,0.31701890392809234,0.6246713803520842,0.2835789943630634,0.8045771959878566,0.806506678566679,-0.04928108328904321,0.31784987717560675,0.2070600036793782,0.585329158760319,0.7486560503465333,0.7343865784610746,0.7654483759830416,0.6872412732721777,0.7402421645267853,0.7808989465796651,0.789767025526126,0.7946636276020744,0.8195702077077438,0.8015545474116494,0.7997718220046379,0.2963774080011064,0.5125944949273182,0.7481217438244363,0.7472387736947451,0.7702292662655876,0.7686650802016438,0.7754062851631996,0.7920444080673127,0.7769109651480752,,0.8194970327003843,0.28073505881266475,0.39748448585891516,0.43773015839260354,0.4209190421107728,0.6915039076157595,0.6738769485091451,0.7084766242768783,0.867539491274483,0.7697112174901173,0.7739225652291453,0.4455544193967732,0.7948155053497441,0.8638373370964376,-0.0750852746312491,-0.6732188441401697,-0.8232650803285492,-0.80634607017389,-0.6841622653858087,-0.6342297827341461,0.028559030404095603,-0.5810125934932574,0.0413855749706502,-0.6034155246687684,-0.10622319520728181,-0.2342183928680997,-0.8708012163184228,0.9084646682255554,-0.6086284878342527,0.7458507133022111,0.8260595269687664,0.11610035766035064,0.07490879338779233,0.9152334586070194,1.0,,0.8064104518923387,0.7760475483931639,0.7201675644193265,0.7587043914441102,0.6987062971563535,0.5393142771368996,0.666705498629126,0.6469163381363604,0.6056559788520528,0.5665420207654134,0.5273197313920344,0.5543631288813935,0.5546228193685708,0.5392748975942178,0.5504482200646391,0.524618209758279,0.4920834480847507
LPC Overall Average 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method of Moments Overall Average 1,0.617648616586617,-0.6599702622104826,0.15463319497959566,0.13487473410869777,-0.07734052447433909,0.1888430755893181,0.13896699225210385,0.06998829972397909,0.08660055048304192,0.011428526218942515,0.2455104277207911,0.35946388066097457,0.8284216537433005,0.12442280934850995,0.9568913424193786,0.9587244180999361,-0.1468341884163812,0.3454056977464421,0.045550967664372784,0.5017128591348727,0.6411649753394907,0.6169839668233154,0.6713713228051095,0.5876699975494502,0.6842223948713857,0.6874468915051432,0.7142687195265932,0.7302226290818955,0.8071703638431155,0.7646793675811118,0.7667918219274379,0.1657143947723055,0.4481911510890747,0.6868733628808131,0.7093865784867095,0.7495458939738565,0.7461059713802686,0.7486497092111447,0.7536131681870817,0.7176227793522053,,0.966249660531631,0.2606998678940294,0.370298493662877,0.38172580547994067,0.3563165423305314,0.7034044743400039,0.7077723004189114,0.9129679328993795,0.8844754181987676,0.9715070505258104,0.9750449313300384,0.3666191046208086,0.8209994407537228,0.8892188687707296,0.07079256352306615,-0.5095764638663298,-0.7647580205411012,-0.7505736144114872,-0.479744323135653,-0.6813259146453775,0.009647365817986189,-0.5770979456872536,-0.09126114373383723,-0.6998951778375069,-0.436220892849821,-0.38427667987888064,-0.8749293414221312,0.8860834814860489,-0.6205209356968476,0.6406557276108066,0.8281619462055834,0.18947431386742475,0.1280336083447763,0.7739076361991585,0.8064104518923387,,1.0,0.8102957403056271,0.7982180513604524,0.8109653542395424,0.7865027454410978,0.5525384230287855,0.6240973396537904,0.6089944770721064,0.5674344974091989,0.5216208587763784,0.5010680901086234,0.5582343954603667,0.5484602038849622,0.5427536904402738,0.5795088525372539,0.5527837058477005,0.5180045516480686
Method of Moments Overall Average 2,0.8857562283022445,-0.31666192049051417,0.27749408309675166,0.07207559403281169,-0.0010862498543650328,-0.013844280044677484,-0.004603018264752857,0.044125776227684786,0.017538972916542165,0.05128210402122953,0.646500361531042,0.7377935700319539,0.6148649867591547,0.5013686227742441,0.7986809350913507,0.8003176218249248,0.0827138750997386,0.7131933434527187,0.4321843458934606,0.7324131099405174,0.8263968855041205,0.792303235502438,0.8197140182092528,0.7789822566019213,0.8020203099207129,0.8258051863149323,0.8486427858777751,0.8684633649918797,0.8881501095105585,0.8647596695091612,0.8794536932094461,0.5002514455580244,0.7160960079818669,0.8994556902745671,0.9120528788044149,0.9314337942256518,0.9320108307051919,0.9274666808553522,0.9310358874901153,0.9166209106583234,,0.8122094754656661,0.6796367703093117,0.7399020589855596,0.6884919720556748,0.6898184024253114,0.9673585751721111,0.970128076639195,0.6852003484631517,0.9385107629137597,0.7751395088640836,0.7789994196239537,0.6507403860423702,0.9840408609952045,0.9441822402159576,0.0318491862397063,-0.44465964524322277,-0.7126278018284549,-0.7393442583185192,-0.5652286761925124,-0.7178334110553215,-0.17428265393072967,-0.6050185272476238,-0.02857134343192067,-0.5807239813208639,-0.372246113071744,-0.46208911243351836,-0.8969259694829789,0.9031688969296896,-0.529383332890261,0.7164195511435562,0.8087498848927319,0.2980353829456418,0.12015911964003491,0.7653002607875818,0.7760475483931639,,0.8102957403056271,1.0,0.9714719243265117,0.8625105610959517,0.9107533536732056,0.6586821936523949,0.7217129068471071,0.7270633856921815,0.7169686710959767,0.6998947354131948,0.6874471438836425,0.7183366784108283,0.714713809561708,0.7199670045077947,0.7373941140482507,0.7262964430118245,0.6759202896980306
Method of Moments Overall Average 3,0.8865007822158626,-0.28611942865738926,0.18252531945565428,0.16894248419761904,0.13416089043200147,0.015258754916660306,0.05838327061219629,0.012688648550748409,0.042433225733933315,0.12490705531014747,0.5983807225791374,0.7050638520815183,0.6464718681587992,0.5163780494185641,0.8058018127053064,0.8058491816965121,0.09274945632466121,0.6611710497955697,0.44351225814415446,0.7438605678259269,0.8293308572692798,0.789029677394987,0.8034830330143538,0.7854714787012571,0.809764489294008,0.8375890139360048,0.8593734601775034,0.8736608791288756,0.9006150686906205,0.8763198580563094,0.8862046007551806,0.5443291374892958,0.7517205222306539,0.9045117597173986,0.8905175817537945,0.9160744478950633,0.9134399810501547,0.9029544217862425,0.9119821215170825,0.8978715743503097,,0.794857747758092,0.6595671247395237,0.7786093271537626,0.7610865432849171,0.7509284860535738,0.9018338782717034,0.9119953905935294,0.6958276334134158,0.9333336441074506,0.7851247238268427,0.7875590606463503,0.6544413159910784,0.9254421907330243,0.9391970365400606,0.20068198067869372,-0.32732573828258427,-0.6311465843157046,-0.7021828432277359,-0.5097213905827696,-0.7190259133686258,-0.22400560760946217,-0.5674135491476989,-0.0019076079678996042,-0.5249501026516934,-0.4520017837063644,-0.5320167068160458,-0.9070895689444656,0.8755343734334464,-0.3944127121105393,0.6350804249563838,0.7941391419847483,0.4213232026894708,0.15621080423778372,0.7165784575300805,0.7201675644193265,,0.7982180513604524,0.9714719243265117,1.0,0.9324321103635255,0.9745759598509162,0.6955505594079924,0.7103335560613484,0.7186230201067438,0.7209914083524991,0.7207808363539958,0.721645216568666,0.7581470094272006,0.7568164552706274,0.773587491433326,0.7860804738462286,0.7748875742254092,0.7266518507746007
Method of Moments Overall Average 4,0.8232499549818137,-0.39327272163725957,-0.08524094282576328,0.14113209266043036,0.19110579677750877,0.06135862064623068,0.1149745895721931,0.05273125763315702,0.09872150250245709,0.158549368814402,0.36284320763329625,0.48168148856049287,0.7249811939386859,0.47196190731708865,0.843831738098694,0.8417564719859443,0.055764386846537846,0.4421911490998346,0.38939212568030995,0.7277411245136425,0.8212726628609607,0.7850480975452092,0.7960445254319296,0.7778516516662326,0.8248318477535712,0.8548095018525841,0.8692080496143367,0.8765050481252146,0.9109041062872855,0.8884206473204008,0.8920329354350949,0.5290298532802328,0.7341975672106635,0.8601576248478898,0.8257396802701025,0.8599872167326907,0.8496766080927863,0.8249562518985291,0.8424137419392841,0.8346263895677589,,0.7973189496572151,0.4695630839009897,0.6715939581311527,0.7406743350323208,0.7073799705454913,0.7342505644534932,0.7381085861489705,0.7579843486514147,0.9281011979394728,0.8272044859660191,0.8276573991234608,0.6095217841346243,0.8076238699872317,0.9291972156432191,0.3396601864556434,-0.37049454021779077,-0.6554026527389888,-0.7133765390563359,-0.5486298244483503,-0.7136316640792539,-0.19472169225530475,-0.4986030803819455,0.05112894526038274,-0.5228437948429975,-0.42560941624007825,-0.47881795566724905,-0.9405540402337226,0.8977567926437292,-0.2576587642222761,0.5869488617623438,0.7786095236846134,0.4174107354807895,0.19529517193828091,0.7430228095072177,0.7587043914441102,,0.8109653542395424,0.8625105610959517,0.9324321103635255,1.0,0.97222806862256,0.7168073182237493,0.7212854794098622,0.711232354241239,0.7057529066715372,0.7047177673700963,0.6937131520807988,0.7297244554102356,0.7302073147930482,0.7561973597766938,0.7685760496273899,0.7573856062490811,0.7256188815808488
Method of Moments Overall Average 5,0.8600621877901932,-0.288213186169985,0.07269537608172433,0.16487712314817932,0.23346391130705885,0.0460103461911254,0.12368664224558347,0.053218070031689144,0.10420926399295777,0.16638037103934533,0.5211828720817923,0.6275660575575851,0.7075900300731691,0.509672631819664,0.8293999176844573,0.8272742809674054,0.09031466586666526,0.5847085135632245,0.4337464619836279,0.743696774935295,0.8193930597578906,0.7790431748639334,0.7773796037605128,0.7756048455451533,0.8144264878668067,0.8427222868597685,0.856706957009446,0.8684125645820221,0.9022197026176209,0.8810531922724595,0.8854504770430423,0.5573445298907397,0.7614253022886934,0.881813329988178,0.8487071236125844,0.8782192567545729,0.8724824585252302,0.8442994848528163,0.858452561831246,0.8518707582419424,,0.7789775598660073,0.5974828885996964,0.7543066805624369,0.7846728017795984,0.7595207378521759,0.8209323834604704,0.8276989197004228,0.7341597495654177,0.9149999226597821,0.8072702864906478,0.8074663179483648,0.6335933898183814,0.8550374192459326,0.9195037954633507,0.3286225923087336,-0.3108212000058758,-0.6045546914448107,-0.6756973300402812,-0.5065538089269995,-0.6939486933460087,-0.2138251614010218,-0.4786979274655569,0.06484403950191,-0.4702972242370115,-0.4519989865818236,-0.5112669203522769,-0.9044403588486157,0.8612001522820825,-0.2434798592262129,0.5429926919670982,0.7439198098715502,0.46853374211299675,0.18417127805570407,0.7039661447420568,0.6987062971563535,,0.7865027454410978,0.9107533536732056,0.9745759598509162,0.97222806862256,1.0,0.696372130685791,0.6894972018043088,0.6912296538652034,0.7004448234096242,0.7133948986071182,0.7165340188967178,0.7531212336822896,0.752700062461458,0.7758135716914846,0.7829122867731406,0.7701856951166149,0.7217852836228847
